coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
17947776-eb9d-42e5-b3e5-633ad7c9e149,,,preservedspecimen,,shortia galacifolia,clems0042938,magnoliopsida,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,john d. tobe,,,north america,,united states,usa,pickens,1985-07-28,2018-07-27T09:33:24.407508+00:00,0.17391304347826086,,,,,,18d46bfeae103cba68f37c37922651d4572c252e,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,clems,,,plantae,,,,,,,,,,,,,,,,7e5b9385-8a81-4977-a85f-bc0c2794295a,ericales,tracheophyta,"[""urn:uuid:7e5b9385-8a81-4977-a85f-bc0c2794295a"", ""264c48ec-8636-451f-a7e0-74131bc6f84c\\7e5b9385-8a81-4977-a85f-bc0c2794295a"", ""264c48ec-8636-451f-a7e0-74131bc6f84c\\16249238""]",,264c48ec-8636-451f-a7e0-74131bc6f84c,shortia galacifolia,galacifolia,209,south carolina,5333326,accepted,species,,17947776-eb9d-42e5-b3e5-633ad7c9e149,,,,
6db3b417-392a-4519-8a07-61d8f9c347d0,,,preservedspecimen,,shortia galacifolia,2235494,magnoliopsida,botany,,,c. darling,,,north america,,united states,usa,oconee,1957-03-09,2019-05-06T21:42:08.251442+00:00,0.2318840579710145,,,,,,baf56df780fe062ea684903d7ba251c61f6a2286,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_order_replaced"", ""dwc_class_replaced""]",,shortia,,,,true,true,"plantae, dicotyledonae, diapensiales, diapensiaceae",,1.0,,us,http://biocol.org/urn:lsid:biocol.org:col:34871,,plantae,,,,,,,,,,,"[""541777bb-31f5-4265-841d-773ca99dbcdb""]",,,,,http://n2t.net/ark:/65665/3e0d071b8-3c2e-427d-b1d0-9170a5b9dab5,ericales,tracheophyta,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\http://n2t.net/ark:/65665/3e0d071b8-3c2e-427d-b1d0-9170a5b9dab5""]",s.n.,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,shortia galacifolia,galacifolia,68,south carolina,5333326,accepted,species,,6db3b417-392a-4519-8a07-61d8f9c347d0,09 mar 1957,,,
67c4774a-d577-4352-aa61-7930e5d0474e,,,preservedspecimen,,shortia galacifolia,tenn-v-0170868,magnoliopsida,,565b6f19-288f-4614-a4c9-b09448e96547,,,,,north america,,united states,usa,oconee,,2019-04-12T08:44:10.758082+00:00,0.13043478260869565,,,,,,a4554c9e3919fe111b89f7affb963cd95fc49888,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,tenn,,,plantae,,,,,,,,,,,,,,,,31785b01-e213-468a-9cc7-d5061f80aa36,ericales,tracheophyta,"[""urn:uuid:31785b01-e213-468a-9cc7-d5061f80aa36"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\14305072"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\31785b01-e213-468a-9cc7-d5061f80aa36""]",,d53132e6-7997-4850-8607-4fec5a3f9c3f,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,67c4774a-d577-4352-aa61-7930e5d0474e,,,,
2b71e7ca-7a9f-4684-baaf-b41e6dff0e52,,,preservedspecimen,,shortia galacifolia,usch0025777,magnoliopsida,main,a13355a1-1ccc-46d9-9672-521d8d668804,,"horn, charles; hill, steven",,,north america,,united states,usa,pickens county,1988-07-15,2019-07-14T01:30:24.624710+00:00,0.18840579710144928,,,,,,84c3f511f99143870a2fb153907dd1250ae53739,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,usch,,,plantae,,,,,,,,,,,,,,,,5b0393d0-ff6d-11e2-9beb-001c23ce290f,ericales,tracheophyta,"[""83ad8494-136b-485a-87d4-8ce01dd6a8de\\9285710"", ""urn:uuid:0d61f329-e1a0-4af5-b05c-5728e01fa0ce"", ""83ad8494-136b-485a-87d4-8ce01dd6a8de\\5b0393d0-ff6d-11e2-9beb-001c23ce290f""]",,83ad8494-136b-485a-87d4-8ce01dd6a8de,shortia galacifolia,galacifolia,197,south carolina,5333326,accepted,species,,2b71e7ca-7a9f-4684-baaf-b41e6dff0e52,,,,
53527547-c023-4539-b96e-fd504eb02272,,,preservedspecimen,,discohainesia oenotherae,bpi 656349,leotiomycetes,,,,diehl w. w.,,,north america,,united states,usa,,1927-06-04T00:00:00+00:00,2014-11-10T08:04:24.272000+00:00,0.15942028985507245,,,,,,b034828d0a87e78ad1163a671f28a7cf27dcaac1,1927-06-04,chaetomellaceae,,"[""dwc_country_replaced"", ""dwc_family_replaced"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""dwc_originalnameusageid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_order_replaced"", ""dwc_class_replaced""]",,discohainesia,,,,false,false,,,,,bpi,,,fungi,,,,,,,"toxaway bear wallow cove, below",,,,,,,,,1585291,helotiales,ascomycota,"[""urn:uuid:05d51de5-e52b-40aa-900e-87548f5f8c68""]",,e95396c4-1cac-4c9b-b461-5f21cd978fc6,discohainesia oenotherae,oenotherae,155,north carolina,2577749,accepted,species,,53527547-c023-4539-b96e-fd504eb02272,1927 jun 04,,,
4bf4b4dd-ffad-4419-9465-8c4fb8505080,,,preservedspecimen,,,p04519688,,p,,,,,,,,,,,,2017-01-08T07:09:45.029664+00:00,0.13043478260869565,,,,,,1b9303d61ee2cff5f68a16ec2956a6f9e36b133d,,diapensiaceae,,"[""taxon_match_failed""]",,shortia,,,,true,true,,,,,mnhn,,,,,,,,,,,,,,"[""bd25b519-5297-4fb9-be5a-557ef5d3555a"", ""bfef7bf2-a2c7-4648-8c7f-2d4538017e69""]",,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519688,,,"[""616857b7-f952-44ef-9b6f-576dc1e65b51\\http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519688""]",,616857b7-f952-44ef-9b6f-576dc1e65b51,shortia galacifolia torr. & a.gray,,,,,,,,4bf4b4dd-ffad-4419-9465-8c4fb8505080,,,,
8e41a13e-dbc1-4e4e-8586-cce037c1efdc,,,preservedspecimen,,shortia galacifolia,barcode-01046784,magnoliopsida,a,urn:lsid:biocol.org:col:15406,,c. w. wang,,,asia,,china,chn,,1935-07-23T00:00:00+00:00,2019-09-22T23:27:09.934987+00:00,0.2463768115942029,,,,,,a1062e44d1ba697d5a4518cb88edc76127785097,1935-07,diapensiaceae,64564,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_order_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_class_added"", ""dwc_kingdom_added""]",,shortia,,,,false,false,,,,,a,urn:lsid:biocol.org:col:15406,,plantae,,,,,,,"kang-pu, wei-si hsien",,,,,,,,,1db2392a-ee0e-4f7c-963e-e56b9a4ee3a1,ericales,tracheophyta,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\1db2392a-ee0e-4f7c-963e-e56b9a4ee3a1"", ""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1db2392a-ee0e-4f7c-963e-e56b9a4ee3a1""]",64564,7450a9e3-ef95-4f9e-8260-09b498d2c5e6,berneuxia thibetica decaisne,galacifolia,204,yunnan,5333326,accepted,species,,8e41a13e-dbc1-4e4e-8586-cce037c1efdc,,"kang-pu, wei-si hsien",,
6bd9e737-9e7f-440f-b296-b8cc002f68d2,,,preservedspecimen,,shortia galacifolia,barcode-01046791,magnoliopsida,a,urn:lsid:biocol.org:col:15406,,l. y. tai,,,asia,,china,chn,emei,,2019-09-22T23:27:09.934987+00:00,0.21739130434782608,,,,,,394fcc4d8c7af78e927e2641f50e411b71719b0a,,diapensiaceae,t.69,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_taxonid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_class_added"", ""dwc_kingdom_added""]",,shortia,,,,false,false,,,,,a,urn:lsid:biocol.org:col:15406,,plantae,,,,,,,mt. omei,,,,,,,,,c119603e-f0de-45c5-a30d-0da67dddab83,ericales,tracheophyta,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\c119603e-f0de-45c5-a30d-0da67dddab83"", ""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c119603e-f0de-45c5-a30d-0da67dddab83""]",t.69,7450a9e3-ef95-4f9e-8260-09b498d2c5e6,berneuxia thibetica decaisne,galacifolia,,sichuan,5333326,accepted,species,,6bd9e737-9e7f-440f-b296-b8cc002f68d2,,mt. omei,,
b6f9d0fd-7661-4a44-b931-1977bd46afe0,,,preservedspecimen,,shortia galacifolia,ga202496,magnoliopsida,,urn:lsid:biocol.org:col:15610,,,,,north america,,united states,usa,oconee county,,2018-07-27T09:39:03.970920+00:00,0.13043478260869565,,,,,,8f16095e2eb6dc876a04900e74fc65217579a54b,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ga,,,plantae,,,,,,,,,,,,,,,,bcadc39a-0b45-473d-a1e5-1022367ae852,ericales,tracheophyta,"[""urn:uuid:7e49c598-ce24-46e3-ad26-ef124221b2d2"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\17082372"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\bcadc39a-0b45-473d-a1e5-1022367ae852""]",,beab5209-9628-4d4d-851e-2bc9bb1a0105,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,b6f9d0fd-7661-4a44-b931-1977bd46afe0,,,,
d5ac3286-f052-41dd-a48b-10ba7ea6d78f,,,preservedspecimen,,shortia galacifolia,ind-0096116,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,j.k. underwood,,,north america,,united states,usa,macon,1934-07-25T00:00:00+00:00,2018-08-24T10:24:23.950278+00:00,0.2318840579710145,,,,,,91a874df4d38eca9f281bed168a2e73d78cbc49a,1934-07-25,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_datasetid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,ind,,,plantae,,,,,,,near highlands,,,,"[""e43fd01b-0d7c-4cfc-ac8a-530e050a2035""]",,,,,73518920-f85b-4ce4-a260-0c55a2449a19,ericales,tracheophyta,"[""0dab1fc7-ca99-456b-9985-76edbac003e0\\14411623"", ""0dab1fc7-ca99-456b-9985-76edbac003e0\\73518920-f85b-4ce4-a260-0c55a2449a19"", ""urn:uuid:73518920-f85b-4ce4-a260-0c55a2449a19""]",1277,0dab1fc7-ca99-456b-9985-76edbac003e0,shortia galacifolia,galacifolia,206,north carolina,5333326,accepted,species,,d5ac3286-f052-41dd-a48b-10ba7ea6d78f,7-25-1934,,,
b7a287fe-460a-4ec9-be04-ef1dadcd42f7,,,preservedspecimen,,shortia galacifolia,barcode-00292430,magnoliopsida,gh,urn:lsid:biocol.org:col:15631,,gaoligong shan biodiversity survey 2006,,,,,,,,,2019-09-22T23:27:09.934987+00:00,0.13043478260869565,,,,,,3e294c74c43c712eb512e3772e47eceef8c19185,,diapensiaceae,32045,"[""dwc_taxonrank_added"", ""gbif_vernacularname_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_taxonid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_order_added"", ""dwc_class_added"", ""dwc_kingdom_added""]",,shortia,,,,false,false,,,,,gh,urn:lsid:biocol.org:col:15631,,plantae,,,,,,,,,,,,,,,,c936f922-fb1c-4b96-a730-d0d5d8fb328e,ericales,tracheophyta,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\c936f922-fb1c-4b96-a730-d0d5d8fb328e"", ""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c936f922-fb1c-4b96-a730-d0d5d8fb328e""]",32045,7450a9e3-ef95-4f9e-8260-09b498d2c5e6,berneuxia thibetica decaisne,galacifolia,,,5333326,accepted,species,,b7a287fe-460a-4ec9-be04-ef1dadcd42f7,,,,
8162b9a0-7bd7-4a44-a6d0-7ccd8d53faa6,,,preservedspecimen,,shortia,uvmvt259196,magnoliopsida,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,,,,united states,usa,,,2018-08-24T10:25:32.978645+00:00,0.10144927536231885,,,,,,7bc10255392a0b82c558ada25a22fbf2ddf5c478,,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,vt,,,plantae,,,,,,,,,,,"[""1b5a6f71-28e4-42a5-bf80-7dc4b39f3f40""]",,,,,1265af97-d401-47f1-b249-f8b9c4637cd5,ericales,tracheophyta,"[""urn:uuid:1265af97-d401-47f1-b249-f8b9c4637cd5"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\16631644"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\1265af97-d401-47f1-b249-f8b9c4637cd5""]",,3027c437-cdb3-4072-9410-5a46ec3b1fd5,shortia,,,,2882389,accepted,genus,,8162b9a0-7bd7-4a44-a6d0-7ccd8d53faa6,,,,
cd5eb7f9-12d5-4904-b56c-b37d6fd81e14,,,preservedspecimen,,shortia galacifolia,clems0042926,magnoliopsida,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,,north america,,united states,usa,oconee,,2018-07-27T09:33:24.407508+00:00,0.13043478260869565,,,,,,546664c3b0a71b5a174ab953bcc5077d18125f38,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,clems,,,plantae,,,,,,,,,,,,,,,,9608f3fc-e3aa-465b-b15d-841bacdf4e72,ericales,tracheophyta,"[""264c48ec-8636-451f-a7e0-74131bc6f84c\\16249257"", ""urn:uuid:9608f3fc-e3aa-465b-b15d-841bacdf4e72"", ""264c48ec-8636-451f-a7e0-74131bc6f84c\\9608f3fc-e3aa-465b-b15d-841bacdf4e72""]",,264c48ec-8636-451f-a7e0-74131bc6f84c,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,cd5eb7f9-12d5-4904-b56c-b37d6fd81e14,,,,
667c7442-098f-4719-b481-7c44f13980f1,,,preservedspecimen,,shortia galacifolia,ga202491,magnoliopsida,,urn:lsid:biocol.org:col:15610,,,,,north america,,united states,usa,oconee county,,2018-07-27T09:39:03.970920+00:00,0.13043478260869565,,,,,,754499f453ee612fa6ee48ecd44a389dd1280f88,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ga,,,plantae,,,,,,,,,,,,,,,,9ade9902-8414-4a7c-8dc0-d044f566a207,ericales,tracheophyta,"[""beab5209-9628-4d4d-851e-2bc9bb1a0105\\9ade9902-8414-4a7c-8dc0-d044f566a207"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\17085656"", ""urn:uuid:2c9b65d8-b113-4e83-b28b-7c03180a4a29""]",,beab5209-9628-4d4d-851e-2bc9bb1a0105,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,667c7442-098f-4719-b481-7c44f13980f1,,,,
48dd212b-3634-4d45-b4df-ee128f6a1cec,,,preservedspecimen,,shortia galacifolia,pbru00040706,magnoliopsida,bru,65888b1e-0a64-4307-95a2-7bfbdb917590,,"a. e. prince, j. a. berly, o. l. cartwright",,,north america,,united states,usa,oconee county,1944-03-18T00:00:00+00:00,2019-08-29T21:58:22.988733+00:00,0.21739130434782608,,,,,,b7a25a6636d534f5006d93fe1073667638e5e1d8,1944-03-18,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_country_replaced"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_class_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added""]",,shortia,,,,true,true,,,,,brown,,,plantae,,,,,,,"plantae exsiccatae grayanae shady banks under rhododendron and kalmia, by whitewater river.",,,,"[""c442d361-210b-42b1-9a0d-8769a3282008""]",,,,jocassee,02e31777-7800-4505-8dbc-c2415981f05c,ericales,tracheophyta,"[""e5f57bb0-07ec-4405-90b6-dc89647a1cb5\\1545154"", ""urn:uuid:51ea19c3-e1f7-4499-bd79-e5e4f5704490"", ""e5f57bb0-07ec-4405-90b6-dc89647a1cb5\\02e31777-7800-4505-8dbc-c2415981f05c""]",,e5f57bb0-07ec-4405-90b6-dc89647a1cb5,shortia galacifolia,galacifolia,78,south carolina,5333326,accepted,species,,48dd212b-3634-4d45-b4df-ee128f6a1cec,,,,
b922e6fb-9cee-4fc8-bf29-54c40442cb81,,,preservedspecimen,,shortia galacifolia,clems0042932,magnoliopsida,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,t. m. hill,,,north america,,united states,usa,oconee,1970-07-28,2018-07-27T09:33:24.407508+00:00,0.17391304347826086,,,,,,08fce9566af169f937ac45b334be52a7eb9a4719,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,clems,,,plantae,,,,,,,,,,,,,,,,9481e707-2fcd-4be3-b4de-3d59b34f27a7,ericales,tracheophyta,"[""urn:uuid:9481e707-2fcd-4be3-b4de-3d59b34f27a7"", ""264c48ec-8636-451f-a7e0-74131bc6f84c\\9481e707-2fcd-4be3-b4de-3d59b34f27a7"", ""264c48ec-8636-451f-a7e0-74131bc6f84c\\16249250""]",,264c48ec-8636-451f-a7e0-74131bc6f84c,shortia galacifolia,galacifolia,209,south carolina,5333326,accepted,species,,b922e6fb-9cee-4fc8-bf29-54c40442cb81,,,,
6a8adfef-d0d8-47f2-ac46-327dea9e89a5,,,preservedspecimen,,shortia galacifolia,ncu00042374,magnoliopsida,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,"anonymous, anonymous",,,north america,,united states,usa,oconee,1897-06-27,2018-04-12T15:05:30.284524+00:00,0.17391304347826086,,,,,,132b4d80584c19c4229bcdaad1c55a2eb2909434,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ncu,,,plantae,,,,,,,,,,,,,,,,51f59251-bbfa-4a9e-b3a0-779db834a95d,ericales,tracheophyta,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\16996408"", ""urn:uuid:51f59251-bbfa-4a9e-b3a0-779db834a95d"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\51f59251-bbfa-4a9e-b3a0-779db834a95d""]",,4e3043a6-d48a-4a35-b5fb-f67d50cbc158,shortia galacifolia,galacifolia,178,south carolina,5333326,accepted,species,,6a8adfef-d0d8-47f2-ac46-327dea9e89a5,,,,
