coreid,aec:associatedTaxa,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:originalNameUsage,dwc:originalNameUsageID,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentNameUsage,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,gbif:Identifier,gbif:Reference,idigbio:recordId,symbiota:recordEnteredBy,symbiota:verbatimScientificName,zan:ChronometricDate
a6cfaa07-958c-43ca-85ab-cbde4c10ab8e,,,,,,,,,,,,,,,,,,,,http://medialib.naturalis.nl/file/id/U.1292046/format/large,,,,,,PreservedSpecimen,,,,Magnoliopsidae,,Botany,,America,,,United States of America,,,,,,,,,,,,,,,,,,,1967/04/23,,,,Diapensiaceae,,,,,,,Shortia,WGS84,,,,,,,,,,Plantae|Magnoliopsidae|Ericales|Diapensiaceae,,,,,,,,,,,,,,,,,Plantae,,,,,,,,,"South Carolina, Oconee County, Devil's Fork, one mile west of confluence with Whitewater River, Jocassee community. East facing, shaded stream bank in rich hardwoods.",,,,,,,,,,,,,,,,,,ICN,,,http://data.biodiversitydata.nl/naturalis/specimen/U.1292046,,,Ericales,,,,,,,,,,,,,,,,Powell Jr RW,,,,,,,Shortia galacifolia Torr. & A.Gray,Torr. & A.Gray,,,galacifolia,,,,,species,,,,,,,,1967/04/23,,,,,species,,,,,,,,,
7f33b24e-15f0-487d-b795-b25f9c086b1b,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-12-21 09:20:27,http://sernecportal.org/portal/collections/individual/index.php?occid=17096733,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,GA202498,,,,urn:lsid:biocol.org:col:15610,,,,United States,,Oconee County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,field values redacted: locality,,GA,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4d16c0-a708-4f9e-bdee-38d88a9ccacf,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:68042787-9edb-493d-9224-28d2308a2fda,,,
1170b4ec-4fea-408a-bf0f-16406e503ce8,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-12-11 14:24:33,http://sernecportal.org/portal/collections/individual/index.php?occid=16996423,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00060823,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Nassau,,,,,17,,,,,,,,,,,,1963-04-17,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NCU,,,,Plantae,,,,,,,,,"Cultivated New York, Nassau County, Sands Point, Creem property",,,,,,,,,,,,4,,,,,,,,,8b17e1b1-1b52-4939-9972-628b499f611b,,,Ericales,,,,,,,,255775,,,Magnoliophyta,,,,#20,"Creem, Timothy",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,107,New York,,119980,,,,,,,,,,,,,,,,,1963,,,urn:uuid:8b17e1b1-1b52-4939-9972-628b499f611b,,,
33e33d8f-758c-4eae-9cca-1fd23329728a,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2017-05-21 05:17:05,http://sernecportal.org/portal/collections/individual/index.php?occid=14305076,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,TENN-V-0170872,,,,565b6f19-288f-4614-a4c9-b09448e96547,,,,United States,,Amherst,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,TENN,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4215244c-a498-40cc-963c-5be5f6de50e4,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,Virginia,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:4215244c-a498-40cc-963c-5be5f6de50e4,AKrakowiak,,
5315ad1d-6a41-45b8-8cee-431873071738,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2018-08-30 11:32:38,http://sernecportal.org/portal/collections/individual/index.php?occid=20387025,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,015511,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,Buncombe,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a00d7ae8-4cf7-4864-a0e0-86c420f6c49a,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:a00d7ae8-4cf7-4864-a0e0-86c420f6c49a,jenkinsap,,
040bb066-3644-4a43-890d-07db50365891,,,,,,,2010-12-09T00:00-0500,,This work is licensed under a Creative Commons CCZero 1.0 License http://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,,,,,,,,,,,,,,,,,Still Image,,,CONN00108025,,,CONN,,,,5000,USA,US,Oconee,,102327,,,18,34.97093,-82.93736,,,,,,,,,,1944-03-18,,,,Diapensiaceae,,,,,,,Shortia,,,,,no date. USGS Geographic Names Information System (GNIS). U. S. Geological Survey.,,,,,Shady banks under Rhododendron and Kalmia,Plantae; Dicotyledonae; Diapensiales; Diapensiaceae,USA; South Carolina; Oconee; Jocassee,,,,,,,,,,,,UConn,,,,Dicotyledonae,,,,,,,,,"Jocassee, by Whitewater River",seconds added from gazetteer,,,,,,335,,,335,,3,Jocassee,,,,,,,,urn:catalog:UConn:CONN:CONN00108025,,,Diapensiales,,,,,,,,,,,,,,Shortia galacifolia Torr. & A.Gray,1378,A. E. Prince; J. A. Berly; O. L. Cartwright,flowering,,,,,,Shortia galacifolia Torr. & A.Gray,,,,galacifolia,,South Carolina,,,,,,,,,,335 M,18-Mar-44,"34°58' 15.35"" N",,"82°56' 14.52"" W",,,,,1944,,,,,,
4dd2ab43-e541-49b4-994f-1a8750435b97,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-12-11 14:24:33,http://sernecportal.org/portal/collections/individual/index.php?occid=16996407,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042354,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Macon,,,,,14,,,,,,,,,,,,1932-08-14,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NCU,,,,Plantae,,,,,,,,,By branch back of old nursery on Pierson place - planted by Harbison,,,,,,,,,,,,8,,,,,,,,,f2fb6c42-8e08-4fcc-8fe6-f67644100ed0,,,Ericales,,,,,,,,66692,,,Magnoliophyta,,,,s.n.,"Coker, William",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,227,North Carolina,,119980,,,,,,,,,,,,,,,,,1932,,,urn:uuid:f2fb6c42-8e08-4fcc-8fe6-f67644100ed0,,,
91675b88-0866-4aa9-871e-d8aa867cf109,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,2019-07-03 10:04:04,http://sernecportal.org/portal/collections/individual/index.php?occid=6692903,,The Florida State University,,,,,,,,,,,,,,,,PreservedSpecimen,,,000105489,,,,5082277f-dd49-4b22-9e2d-746d2fb233b4,,,,United States,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,FSU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:uuid:1306a9a1-83eb-45fc-a735-66590df4e5df,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:4c90936e-5b7d-4b94-bac3-a925e6e11380,preprocessed,,
e92e5d9f-9e03-4919-ab76-7790b08e25ca,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-11-01 15:50:10,http://nansh.org/portal/collections/individual/index.php?occid=16631652,,University of Vermont,,,,,,,,,,,,,,,,PreservedSpecimen,,,UVMVT259204,,,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,VT,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278fd1aa-e1ee-48c3-af03-69e546212384,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia,,,,,,,,101139,,,,,,,,,,,,,,,,,,,,urn:uuid:278fd1aa-e1ee-48c3-af03-69e546212384,"Kerwien, L.",,
d3625a0b-9d1e-4537-9a77-662f3993b170,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2017-05-21 05:17:05,http://sernecportal.org/portal/collections/individual/index.php?occid=14305075,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,TENN-V-0170871,,,,565b6f19-288f-4614-a4c9-b09448e96547,,,,United States,,Pickens,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,TENN,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04bcb897-fcd9-46fe-a073-448eca2acfa8,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:04bcb897-fcd9-46fe-a073-448eca2acfa8,AKrakowiak,,
4a3bcc97-f80d-4d39-a604-d4ea7a8d61a2,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2017-05-19 16:06:47,http://sernecportal.org/portal/collections/individual/index.php?occid=14305078,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,TENN-V-0170874,,,,565b6f19-288f-4614-a4c9-b09448e96547,,,,United States,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,TENN,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ea346df-7f49-44df-b429-89daa102db3b,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:7ea346df-7f49-44df-b429-89daa102db3b,AKrakowiak,,
757705a8-c83e-481f-9065-419f41ca2f81,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2017-12-15 15:02:29.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""f61acebe-fb97-4253-a73e-448d2a254a67"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""f61acebe-fb97-4253-a73e-448d2a254a67"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f61acebe-fb97-4253-a73e-448d2a254a67"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-01046764,,,GH,urn:lsid:biocol.org:col:15631,Asia,,,China,CN,Gongshan,,,Harvard University Herbaria: All Records,,1,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,2000-07-01,,,,Diapensiaceae,,11832,,,,,Shortia,,,,,,,,,,,,Asia;China;Yunnan;Gongshan;,,,,,,,,,,,,GH,urn:lsid:biocol.org:col:15631,,,,,,,,,,,,Cikai Zheng,,,,,,,,,,,,7,,,,,,,,,f61acebe-fb97-4253-a73e-448d2a254a67,,present,,,,,,,,,,,,,,Sheet,,11832,Heng Li,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,Yunnan,,,,,,,,,,2650 m,,,Cikai Zheng,,,,,,2000,,,,,,
d293f150-66f1-4642-8925-f43c2d4317d8,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2017-12-15 15:07:54.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""ac58bdbc-2748-4a72-af2c-bdd28829174a"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""ac58bdbc-2748-4a72-af2c-bdd28829174a"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ac58bdbc-2748-4a72-af2c-bdd28829174a"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-01046771,,,GH,urn:lsid:biocol.org:col:15631,Asia,,,China,CN,,,,Harvard University Herbaria: All Records,,25,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,1931-04-25,,,,Diapensiaceae,,22774,,,,,Shortia,,,,,,,,,,,,Asia;China;Sichuan;,,,,,,,,,,,,GH,urn:lsid:biocol.org:col:15631,,,,,,,,,,,,Ping-shan Hsien,,,,,,,,,,,,4,,,,,,,,,ac58bdbc-2748-4a72-af2c-bdd28829174a,,present,,,,,,,,,,,,,,Sheet,,22774,F. T. Wang,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,Sichuan,,,,,,,,,,2300 m,,,Ping-shan Hsien,,,,,,1931,,,,,,
e7b648d7-32f1-4e69-8ceb-a881a0415650,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-11-01 15:50:10,http://nansh.org/portal/collections/individual/index.php?occid=16631665,,University of Vermont,,,,,,,,,,,,,,,,PreservedSpecimen,,,UVMVT259217,,,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,VT,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef227e79-5242-4f3a-98ba-97cef8f11228,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia,,,,,,,,101139,,,,,,,,,,,,,,,,,,,,urn:uuid:ef227e79-5242-4f3a-98ba-97cef8f11228,"Kerwien, L.",,
3c97903a-0999-4fd2-8d6e-cd53a9507a6c,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,2018-08-31 05:05:53,http://sernecportal.org/portal/collections/individual/index.php?occid=20387020,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,015507,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,McDowell,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,brevistyla,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f95d245-5c1e-4c46-9337-1fcab39fc25b,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia var. brevistyla,Davies,,,galacifolia,,North Carolina,,124359,var.,,,,,,,,,,,,,,,,,,,urn:uuid:5f95d245-5c1e-4c46-9337-1fcab39fc25b,jenkinsap,,
7a3ea93e-4f2d-4569-ac14-2cf5a08fdb41,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,2018-03-26 13:07:03,http://sernecportal.org/portal/collections/individual/index.php?occid=17626331,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,ECUH0005393,,,,c31f7b34-ad1c-4b15-828e-b44954d2f567,,,,United States,,Transylvania,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,ECUH,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768f8450-19e0-406b-a043-2f26d6951217,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:768f8450-19e0-406b-a043-2f26d6951217,preprocessed,,
13f56a06-0970-4350-8f9b-d6ef4307e63c,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-12-21 09:20:27,http://sernecportal.org/portal/collections/individual/index.php?occid=17088729,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,GA202503,,,,urn:lsid:biocol.org:col:15610,,,,United States,,Oconee County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,field values redacted: locality,,GA,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e54c0c-2a7a-49a0-8c78-f2fccc649a4f,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:3c0c3a16-4b6c-406c-9d8f-c7475f599f12,,,
c8cc088b-81b8-4718-8fd7-bc5c9666af18,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,2017-07-10 13:39:35,http://midwestherbaria.org/portal/collections/individual/index.php?occid=14411614,,The Trustees of Indiana University,,,,,,,,,,,,,,,,PreservedSpecimen,,,IND-0096119,,,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,IND,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9403c7d4-c135-4096-8378-39d589d5b2e8,,,Ericales,,,,,,,,109077,,,Magnoliophyta,,,,,D.S. Correll,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1937,,,urn:uuid:9403c7d4-c135-4096-8378-39d589d5b2e8,andervia,,
f2a6b75f-abb9-41e6-93da-abd74a86be2a,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,2019-07-03 10:04:04,http://sernecportal.org/portal/collections/individual/index.php?occid=6692897,,The Florida State University,,,,,,,,,,,,,,,,PreservedSpecimen,,,000105485,,,,5082277f-dd49-4b22-9e2d-746d2fb233b4,,,,United States,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,FSU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:uuid:31429403-2dfb-46e4-9587-77bffa6f4e25,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:ca70b189-5d14-4772-91e9-d930882e0d00,preprocessed,,
26b8066e-443a-4eb7-a881-b314e4465a76,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2017-12-15 15:06:35.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""4d5e6c48-c8c1-4615-83e1-3be807502cc3"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""4d5e6c48-c8c1-4615-83e1-3be807502cc3"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4d5e6c48-c8c1-4615-83e1-3be807502cc3"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-01046769,,,GH,urn:lsid:biocol.org:col:15631,Asia,,,China,CN,Guanxian,,,Harvard University Herbaria: All Records,,15,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,1930-05-15,,,,Diapensiaceae,,20861,,,,,Shortia,,,,,,,,,,,,Asia;China;Sichuan;Guanxian;,,,,,,,,,,,,GH,urn:lsid:biocol.org:col:15631,,,,,,,,,,,,west of Kuan Hsien,,,,,,,,,,,,5,,,,,,,,,4d5e6c48-c8c1-4615-83e1-3be807502cc3,,present,,,,,,,,,,,,,,Sheet,,20861,F. T. Wang,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,Sichuan,,,,,,,,,,above 3500 m,,,west of Kuan Hsien,,,,,,1930,,,,,,
a899e4f1-9919-48ee-98b2-3f02e9ae12a6,,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,en,https://huh.harvard.edu/pages/use,2017-12-15 15:17:48.0,,,President and Fellows of Harvard College,,http://purl.org/dc/dcmitype/PhysicalObject,"[{""dwc:genus"": ""Campylopus"", ""dwc:specificEpithet"": ""comosus"", ""coreid"": ""89925068-41a6-4967-b785-ca2ce6d529ce"", ""dwc:scientificNameAuthorship"": ""Decaisne"", ""dwc:taxonRank"": ""Species"", ""dwc:scientificName"": ""Berneuxia thibetica Decaisne"", ""dwc:family"": ""Dicranaceae""}]",,"[{""coreid"": ""89925068-41a6-4967-b785-ca2ce6d529ce"", ""dwc:relatedResourceID"": ""http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/89925068-41a6-4967-b785-ca2ce6d529ce"", ""dwc:relationshipOfResource"": ""sameAs""}]",,,,,[see Simple Media extension],,,,,,PreservedSpecimen,,,barcode-01046782,,,A,urn:lsid:biocol.org:col:15406,Asia,,,China,CN,,,,Harvard University Herbaria: All Records,,,,,in collection,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,,,,,1935-07,,,,Diapensiaceae,,64461,,,,,Shortia,,,,,,,,,,,,Asia;China;Yunnan;,,,,,,,,,,,,A,urn:lsid:biocol.org:col:15406,,,,,,,,,,,,"Kang pu, Wei si Hsien",,,,,,,,,,,,7,,,,,,,,,89925068-41a6-4967-b785-ca2ce6d529ce,,present,,,,,,,,,,,,,,Sheet,,64461,C. W. Wang,NotDetermined,,,,,,Berneuxia thibetica Decaisne,Decaisne,,undetermined,galacifolia,,Yunnan,,,,,,,,,,3200 m,,,"Kang pu, Wei si Hsien",,,,,,1935,,,,,,
a0857b66-046d-42c7-a20b-60dcdfa40a46,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,2017-12-11 14:24:33,http://sernecportal.org/portal/collections/individual/index.php?occid=16996498,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042369,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,,,,,,,,0,,,,,,,,,,,,1947-00-00,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NCU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,38b81870-3a03-43cd-9840-8275aa43111f,,,Ericales,,,,,,,,577562,,,Magnoliophyta,,,,,"Prince, A.",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,,,119980,,,,,,,,,,,,,,,,,1947,,,urn:uuid:38b81870-3a03-43cd-9840-8275aa43111f,,,
