coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
64166fdb-a66d-4d32-8dcb-d0bb8f5d80a0,https://bisque.cyverse.org/image_service/image/00-Kwa5h5C5dKvSsYMKZyGhtG/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,1a27332be13537f05b8238319a67a14fb1b656af,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:d9a82d80-d8d7-4df4-b90b-ebfd0b28ec23"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-kwa5h5c5dkvssymkzyghtg/resize:4000/format:jpeg""]","[""64166fdb-a66d-4d32-8dcb-d0bb8f5d80a0""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,9cd933fb-ffa6-4e14-9f33-337d8a21ef38,,http://creativecommons.org/licenses/by-nc/3.0/,,
e3cd0c17-829c-45a0-bc0f-3bce48f73127,http://collections.nmnh.si.edu/media/index.php?irn=13284136,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,5f72a1a7ee8c2080ba3b8d71f9f0defa170479df,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13284136""]","[""e3cd0c17-829c-45a0-bc0f-3bce48f73127""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,61de7341-de33-4076-9611-eef299c62bca,,,8961,6780
8bab431c-1383-4828-9044-f2612e49944b,https://cdn.plantatlas.org/img/specimens/USF/125892.jpg,2019-05-06T20:56:27.067349+00:00,0.5454545454545454,2b75ed8885fec4e0a7c904cdd02ff461df2bfd8f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\media\\https://cdn.plantatlas.org/img/specimens/usf/125892.jpg""]","[""8bab431c-1383-4828-9044-f2612e49944b""]",f1cf8457-237e-487a-9d13-5de7d81b9de4,BY-NC-SA,,stillimage,cce414a3-f965-4d47-a53e-4cfd3a570535,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
95e76f1e-c066-4125-b15a-967493e76f13,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259195_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,f2fd051417c6b5cdf455443d211474ba31e20e9f,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:0b087e47-c551-4e58-9344-80c378c93bce"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259195_lg.jpg""]","[""95e76f1e-c066-4125-b15a-967493e76f13""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,84efe08f-2121-4808-b35d-b6139578e75c,,http://creativecommons.org/licenses/by-nc/3.0/,,
ed5a9b0f-32df-4b75-af5b-f0528d3d6a36,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259205_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,51dc4c0efbb6e87ed823746fd99e7c82e1e9ab8e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:2722f952-31c6-470d-b519-184ded5cd843"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259205_lg.jpg""]","[""ed5a9b0f-32df-4b75-af5b-f0528d3d6a36""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,c8588f48-2fb9-4e97-ad28-1f8fb258fcbb,,http://creativecommons.org/licenses/by-nc/3.0/,,
cdb2536b-de76-46ea-856c-df65dd8edaaa,http://sweetgum.nybg.org/images3/3351/201/03946835-01.jpg,2019-08-08T17:11:19.811687+00:00,0.5454545454545454,0c036d18bf5ad10a54be63bccbb689d6d45d308c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\362c2ff3-f479-436f-a7fa-f7f8db2a19db""]","[""cdb2536b-de76-46ea-856c-df65dd8edaaa""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,78145794-d7b0-4190-abfd-ea10de8a61a1,,http://creativecommons.org/licenses/by/4.0/,,
cdb2536b-de76-46ea-856c-df65dd8edaaa,http://sweetgum.nybg.org/images3/3351/203/03946835-02.jpg,2019-08-08T17:11:19.811687+00:00,0.5454545454545454,542f572b21a0f869f66915e424dbd2071c9a422b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\bee48a95-aa4d-427c-adf0-c7ddd7983ef0""]","[""cdb2536b-de76-46ea-856c-df65dd8edaaa""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,242717c4-66aa-4b06-a7e8-928572940804,,http://creativecommons.org/licenses/by/4.0/,,
d7a68a12-f6b8-4ceb-9ef4-a101f671a0ac,https://bisque.cyverse.org/image_service/00-oUo32FTvqUau86yyeYc6gT,2017-09-25T09:15:34.406766+00:00,0.45454545454545453,375e8feb40167868f4aaa6c81a2b71f15f675748,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""urn:uuid:469c57d4-4b25-4305-97e9-126abfa2e9a7"", ""e5f57bb0-07ec-4405-90b6-dc89647a1cb5\\media\\https://bisque.cyverse.org/image_service/00-ouo32ftvquau86yyeyc6gt""]","[""d7a68a12-f6b8-4ceb-9ef4-a101f671a0ac""]",e5f57bb0-07ec-4405-90b6-dc89647a1cb5,BY,,,02b79d11-6ef4-45bd-817f-046db7f1d241,,http://creativecommons.org/licenses/by/4.0/,,
0570d2d8-eea9-49a9-a25a-e0644cc3bb13,https://bisque.cyverse.org/image_service/image/00-ZGrgTr3a2qBgevNjyuRGE/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,8631c84646fab835a9f48fdc5adf2f56bfe80fe2,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-zgrgtr3a2qbgevnjyurge/resize:4000/format:jpeg"", ""urn:uuid:e594715c-6690-4995-aebb-2cb670679c95""]","[""0570d2d8-eea9-49a9-a25a-e0644cc3bb13""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,b1fd6658-13d6-4f31-ae63-bc8ced849b51,,http://creativecommons.org/licenses/by-nc/3.0/,,
bb75d848-80a3-4d21-ad73-2cb200e0a622,https://bisque.cyverse.org/image_service/image/00-B3ic5A5mABgRYvZosZRSWh/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,e4a668715d035bca48d0465c541aa38c00024978,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:dc2e6df2-fbf6-4bf2-b59a-6a910b9713f2"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-b3ic5a5mabgryvzoszrswh/resize:4000/format:jpeg""]","[""bb75d848-80a3-4d21-ad73-2cb200e0a622""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,910cf4e1-23b6-4975-9d53-57f4728d2a3d,,http://creativecommons.org/licenses/by-nc/3.0/,,
cd742ae0-4453-4ea7-8b58-0cbfcafe17e8,http://collections.nmnh.si.edu/media/index.php?irn=13274680,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,1cb38affe4fb2bb2f6e4929d1e2fa0d3bb1529ca,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13274680""]","[""cd742ae0-4453-4ea7-8b58-0cbfcafe17e8""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,c96dfa03-893c-4743-b0c3-97d996ea2f94,,,8963,6767
1b921dab-e529-44d3-b3df-8327b3358e7f,http://sweetgum.nybg.org/images3/3351/204/03946836.jpg,2019-08-08T17:11:19.811687+00:00,0.5454545454545454,bf441f54c4798fbcb02d1c68f04969bc9cfcd22e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\08781654-0b51-4413-ba64-d0bc3deedb58""]","[""1b921dab-e529-44d3-b3df-8327b3358e7f""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,2b2c988f-cbdc-4bb7-bc6e-f3b32838876a,,http://creativecommons.org/licenses/by/4.0/,,
47f9659d-a79a-4017-95eb-47e48f8b4e1f,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259192_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,8b57e09355e761c67d7ae8f61220bb7f12cc74d4,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:24622a7b-e539-417d-9191-79b924927a8e"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259192_lg.jpg""]","[""47f9659d-a79a-4017-95eb-47e48f8b4e1f""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,1d9b3314-b09f-490c-8a9d-f62b29489c9c,,http://creativecommons.org/licenses/by-nc/3.0/,,
a7d836ce-312a-4917-a9f7-2459b18f293f,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259207_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,c8e42f84325be33b7abe36cfef84ec913002cba6,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259207_lg.jpg"", ""urn:uuid:7acbc91e-72dc-445a-ac5a-2a6c03c7141a""]","[""a7d836ce-312a-4917-a9f7-2459b18f293f""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,b194097c-5aa6-4e4f-b1f0-25163b92a963,,http://creativecommons.org/licenses/by-nc/3.0/,,
e9a8a70e-d918-4380-ad1b-07f95a34e882,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259216_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,2cff13cef2c63a9d01109af96acccc1eb5910f4b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:b752e821-3f9e-408d-8b54-3f7ccf4f2df0"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259216_lg.jpg""]","[""e9a8a70e-d918-4380-ad1b-07f95a34e882""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,156fae95-43df-4b2d-9711-b0ce442cb34b,,http://creativecommons.org/licenses/by-nc/3.0/,,
9368e88b-4346-4783-afe5-d4c7db785be4,https://bisque.cyverse.org/image_service/image/00-rLEMordeD6bTArE4CFKiMo?resize=4000&format=jpeg,2019-04-12T08:44:10.758082+00:00,0.45454545454545453,42882f223378a2e3b66cb4b1d685fedca4b9f9ec,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:917aeb14-f1c9-43c8-8f7d-5df1e49143e7"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\media\\https://bisque.cyverse.org/image_service/image/00-rlemorded6btare4cfkimo?resize=4000&format=jpeg""]","[""9368e88b-4346-4783-afe5-d4c7db785be4""]",d53132e6-7997-4850-8607-4fec5a3f9c3f,CC0,,,d812b56f-daf5-4864-84ad-f47b21dac13f,,http://creativecommons.org/publicdomain/zero/1.0/,,
35803f90-ab8d-47d1-bcd0-eae268da08d6,http://collections.nmnh.si.edu/media/index.php?irn=13291129,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,e59ea845b90719d975b88861de5d7fe6473475bc,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13291129""]","[""35803f90-ab8d-47d1-bcd0-eae268da08d6""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,98c37b1a-6a9e-44b3-9fa8-98d8ecf8b781,,,9016,6863
5c9166d6-8518-481f-82e0-f6dd872fbcc7,http://fm-digital-assets.fieldmuseum.org/407/013/V0091795F.jpg,2019-03-16T08:59:58.309690+00:00,0.45454545454545453,c880094a1048a0bfa844d9783e516912ba25732f,"[""dwc_basisofrecord_invalid""]",jpeg,true,,,,"[""407013"", ""205fa34c-2fcb-4492-b992-972b18560f6f\\media\\32655e9c-d016-454b-ba54-b08485eeaa60""]","[""5c9166d6-8518-481f-82e0-f6dd872fbcc7""]",205fa34c-2fcb-4492-b992-972b18560f6f,,seed plants | vascular plant | herbarium sheet | usda ete,stillimage,aaad1f41-aee0-4ec9-81b1-daf01d97c8fd,,,2179,1500
aa223326-7a40-4b39-8e2f-0403e2da97aa,http://collections.nmnh.si.edu/media/index.php?irn=13280990,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,1ee6796b1232115e65aa62764119851d2b51e0a8,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13280990""]","[""aa223326-7a40-4b39-8e2f-0403e2da97aa""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,d7b6099e-041f-4b2a-8200-e0d783d0f236,,,8989,6911
29e98f98-8e0f-4b23-9bb6-9381120b9a6f,https://bisque.cyverse.org/image_service/image/00-JhXyiriVce3UTWrQEjQi8R/resize:4000/format:jpeg,2019-03-16T11:14:01.311823+00:00,0.45454545454545453,3ba5d6b45ef6ff0e755f6c78276af968b4ac9802,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:cbdbeebd-5f4f-4820-971c-3a02adc8b286"", ""6258d160-a7aa-4937-bce3-3538eebd374f\\media\\https://bisque.cyverse.org/image_service/image/00-jhxyirivce3utwrqejqi8r/resize:4000/format:jpeg""]","[""29e98f98-8e0f-4b23-9bb6-9381120b9a6f""]",6258d160-a7aa-4937-bce3-3538eebd374f,BY-NC,,,40f76735-136d-46d4-8602-6a9aadac4258,,http://creativecommons.org/licenses/by-nc/3.0/,,
2834ab27-2c52-4af5-ad11-e3888d6aab10,http://collections.nmnh.si.edu/media/index.php?irn=13292821,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,e891e513be36d2ce7595fb63bc739151ccea07e5,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13292821""]","[""2834ab27-2c52-4af5-ad11-e3888d6aab10""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,6ae5d46f-e360-4ed3-8adf-2db8d3b512e3,,,9044,6906
048907d3-06a5-4046-a035-e094b5576b6c,https://bisque.cyverse.org/image_service/image/00-tyG7iLmj3Jtisspe9C3PYL?resize=4000&format=jpeg,2019-09-22T22:22:32.242685+00:00,0.45454545454545453,b5a8edb19d99050b30e09cba72085806e1c2e737,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:24ef8bfd-81e4-4179-8daa-a1f7d92be9b4"", ""ddef79ec-043c-4027-9876-c4a298feff6d\\media\\https://bisque.cyverse.org/image_service/image/00-tyg7ilmj3jtisspe9c3pyl?resize=4000&format=jpeg""]","[""048907d3-06a5-4046-a035-e094b5576b6c""]",ddef79ec-043c-4027-9876-c4a298feff6d,BY-NC,,,dbcef81d-bad9-4310-a54d-d5c8a105a0f9,,http://creativecommons.org/licenses/by-nc/3.0/,,
d04c80cd-c448-47ba-9a38-3b42d6a60384,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259203_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,b87f571cf8ea1a2770827f2a3c933f33e823f045,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:2eb56ae9-24e8-45a0-95c4-cf5f7de3c589"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259203_lg.jpg""]","[""d04c80cd-c448-47ba-9a38-3b42d6a60384""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,49857455-dcea-422a-8b1c-cb3911f6e84f,,http://creativecommons.org/licenses/by-nc/3.0/,,
69efd4bc-cca6-43ff-a7f8-8af4fbdbcaba,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259193_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,66bdad2d8953d4fbf579b0153273d95ed0c28cb9,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259193_lg.jpg"", ""urn:uuid:38c4ea77-3b3d-4820-a9c7-eadc249c6a9f""]","[""69efd4bc-cca6-43ff-a7f8-8af4fbdbcaba""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,b8bf66a7-c168-498f-9fd7-da7d61839685,,http://creativecommons.org/licenses/by-nc/3.0/,,
3be37723-9586-48e9-bfad-51d9de0f3374,https://bisque.cyverse.org/image_service/image/00-FRzvXbzjGMEwTBWaBETTnN/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,0400c50411c5cbd3bd9c0d8c520257e1e5e0b22a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-frzvxbzjgmewtbwabettnn/resize:4000/format:jpeg"", ""urn:uuid:ec9cdf65-8341-4b1e-b282-4b561731f4d6""]","[""3be37723-9586-48e9-bfad-51d9de0f3374""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,ad565e67-da1b-4ac5-bb7f-aa8655aa219f,,http://creativecommons.org/licenses/by-nc/3.0/,,
c395f348-cdec-4e14-962c-7c4436a8281f,https://bisque.cyverse.org/image_service/image/00-6YpTJy3kYpVDP3bW8BVivW/resize:4000/format:jpeg,2018-07-27T09:39:03.970920+00:00,0.45454545454545453,02c79847c615e97811d93c3e1a7edeae24002336,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:c1bca829-2f1c-4eba-8c9f-713e0741b438"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\media\\https://bisque.cyverse.org/image_service/image/00-6yptjy3kypvdp3bw8bvivw/resize:4000/format:jpeg""]","[""c395f348-cdec-4e14-962c-7c4436a8281f""]",beab5209-9628-4d4d-851e-2bc9bb1a0105,BY-NC,,,81a54b8a-7cce-4302-ac52-481eacd33bab,,http://creativecommons.org/licenses/by-nc/3.0/,,
7ef95faa-a92d-442d-a142-188b7718ae3c,http://collections.nmnh.si.edu/media/index.php?irn=13278304,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,4fa44f81d618f8bba69b5a3998dd818f4bdb30ad,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13278304""]","[""7ef95faa-a92d-442d-a142-188b7718ae3c""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,56174995-8334-44aa-8ae7-c1f34174711e,,,8997,6863
