"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","data.dwc:eventDate","data.dwc:year","data.dwc:month","data.dwc:day","collector","recordset"
"e0847a10-b237-46ef-87b9-e579d578f51c","340fe2a5-33ed-42c0-b154-4e3245ebd124","no0092174","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1880",NA,NA,"j. w. chickering, jr.","4523e216-ee13-4b15-a3f7-a6fd56431604"
"e08f1215-85e3-4575-adfd-8540e1f4f84b","0c8a8b8b-fdcf-476b-aba1-51eec54f3121","ncu00332592","diapensiaceae","galax","galax urceolata","united states","alabama",NA,NA,"1966-06-17","1966","6","17","clark, ross c.; heard, t. a.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e0b059a8-74ad-4c3a-a4c1-6feffa735378","c7ae81af-466b-40c7-ab67-beaef1c354e3","263088","diapensiaceae","galax","galax urceolata","united states","north carolina",-76.89163,35.8117,NA,NA,NA,NA,"stein servick","781fd581-7b93-471e-a025-413e4bcd8491"
"e0b8f935-54f2-465a-bb8a-27d3f955b257","21bc0a3b-9b32-45f0-ae60-0864d5c3ca54","ncu00332596","diapensiaceae","galax","galax urceolata","united states","alabama",NA,NA,"1973-06-02","1973","6","2","boufford, david e.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e0cfd2ed-1e6c-4c7a-8634-a80e3a172886","f2b7fe51-7dd4-4356-a52e-6b0bf25778ae","clems0042881","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1969-09-11","1969","9","11","hanna, g. l.","264c48ec-8636-451f-a7e0-74131bc6f84c"
"e0f0fc58-d5b9-4a38-b5d0-93c7fe7e77cb","7f7068e7-3901-4c43-a5da-be108c96b0e7","wfu000018","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"2008",NA,NA,"emily gillespie","8a54c5fa-2900-4859-a2d6-1b7faedafac4"
"e1199b2e-8427-4638-9938-07cd3f2d8683","351e8a54-3021-46a7-a946-807dd7e247bb","ncsc00082902","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"aca26f37-3ec8-4e9e-b927-50b4944a0096"
"e12c6673-97be-40a5-82dd-2c98525d83a0","0a8f3629-339f-4795-ad3f-b7aa61f53532","80453","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1998",NA,NA,"ware, donna m e; steele, betty","ff89320d-e232-4edd-9cdd-4b6acc672ad3"
"e14450a6-5575-4c42-9655-647d8020f57d","7bfa3b44-3466-4abe-96a4-b5188b699890",NA,"diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"2005",NA,NA,"mary ann feist, loy r. phillippe, paul b. marcum, and jim payne","f0174bc9-0cca-450e-a941-655d80040139"
"e17b98ba-1873-471e-8c31-2f5856bc2af0","af4dcdc3-2904-42bd-906d-534221a788f1","gas022768","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1962",NA,NA,"drapalik, d. j.","98ece30d-bf85-4122-b872-7786031b457f"
"e209ca29-5cca-4639-ae67-13c66b501e8b","e7167c24-67b4-4d5c-82d9-9ff1771d4056","ncu00332621","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1967",NA,NA,"ramsey, gwynn w.; ruska, w. f.; waggoner, g. s.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e2404a69-7c49-4705-a272-ee0918891b1b","8dfcd3b4-3ba3-42ef-999c-51e5cb3f5e64","ga059151","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1938-04-23","1938","4","23","pyron, j; mcvaugh, r","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"e2752bef-f3b3-46a9-b1a8-861dd39a714c","dbc422c9-23e4-4c3c-95c4-350bde681a79","ncu00080577","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1885",NA,"0","memminger, edward read","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e2c2a01d-a977-446f-9a3a-9c16ccbb512c","http://n2t.net/ark:/65665/312ade537-5dfb-4ee0-8890-a9afd9e7c13c","us 1789828","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1940-07-27","1940","7","27","j. t. baldwin","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"e3376c5f-0d61-4356-a3ef-956bdd220296","8c0af4c5-cb8b-478d-b670-ef725b9474b4","ncu00332012","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1934",NA,NA,"reed, john f.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e38ecd0a-64e8-4f22-bd34-1e03096d2141","2f0a6b73-577a-48bc-b593-93d55b536fb9","wcuh0010416","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"e394af4e-88a1-489a-b1fd-0fba57412f1d","828d8e7c-bb04-4a9e-94c6-cb519b620fda","muhw017995","diapensiaceae","galax","galax urceolata","united states","west virginia",NA,NA,"1977-10-08","1977","10","8","mike zeto","8f689b8b-5b65-4638-9555-f2a5d237a624"
"e3987552-fde9-45a4-8289-52472756f544","4e13fd7a-4f87-413a-9ca4-80479b995ff1","ga059142","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1941-05-25","1941","5","25","duncan, w","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"e3bc8d72-2142-4c7d-a040-46a34b50b9e6","f59005e8-fa65-4d95-b77b-670d0dd7e2b0","ga059190","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1947-07-20","1947","7","20","duncan, w","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"e3ef6d77-9b2c-44a2-84ad-fbfe7fc5cddc","c941056f-fd5b-4e67-8d65-4695b76c76ac","brit516622","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"e3f32577-ce67-4219-a36c-3beac640d3bd","d95bb4d3-f373-4778-83ac-d03b5ef5c86f","ga059166","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"2000-07-22","2000","7","22","larkins, k","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"e40f10c1-01c9-498b-b5e8-cdb5887107a8","ade666e5-f2e8-4105-9c94-ac055e70bd46","ga202462","diapensiaceae","galax","galax urceolata","united states","alabama",NA,NA,NA,NA,NA,NA,NA,"beab5209-9628-4d4d-851e-2bc9bb1a0105"
"e43f4e9c-3731-477a-a9f6-4d748df39c3c","b6974059-e100-4d08-badc-abdae692c443","ucht045300","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"120d557c-c5be-474d-98f0-1ba00ae16b40"
"e442c2c7-2aed-4cd4-9138-e944e33be2d3","8a5bfd91-9fb4-4b1e-9a76-be50fa65a5a5","duke10095617","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"e47c789f-c900-4386-97de-c9877af4fb3b","5e08f570-ff6d-11e2-9beb-001c23ce290f","usch0025736","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,"2001-07-08","2001","7","8","nelson, john; cely, john","83ad8494-136b-485a-87d4-8ce01dd6a8de"
"e52f792a-93fd-46b9-9fc9-8319ef9119c7","http://n2t.net/ark:/65665/36ba8797b-c519-4d61-8a95-97c0e71d428e","us 1789806","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1940-06-18","1940","6","18","j. t. baldwin","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"e5382a9c-9e72-4bce-b9e2-361c45130dec","85bd3b35-0126-4e8b-8726-d61c2129105b","31234100396215","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1993",NA,NA,"d. collinsworth","20360fae-574a-4d63-b9f6-47b1cc07fd22"
"e5dd6e88-7cd1-49b8-b1fb-8de083312f9d","1e621e0f-46b6-11e5-8c8a-cef45ef6b9ba","58158","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1992",NA,NA,"fleming, gary p","ff89320d-e232-4edd-9cdd-4b6acc672ad3"
"e5e43570-3152-4dff-b92e-27b9169d79c9","7cfbd864-100b-41e0-bc45-294777468771","sc000004","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"2002",NA,NA,"haymore, beth","4c9d08ce-71c1-47b8-a572-2d40e5984c49"
"e617e857-6f64-460c-a914-9a4ea862ff28","2fc93c74-7044-488f-b833-a970848dada7","ncu00427699","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"2018",NA,NA,"sorrie, b. a.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e66c799d-0ece-4b31-9893-c9d7a0f8acd8","157701c9-4488-4a84-94a8-eb9e1e508585","brit516631","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"e675de87-bd2a-4f7d-9e11-5f7d24f3fd97","ea4ac42f-12a4-4b61-b59e-58b2695f8d9f","etsu015777","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,"1977-05-15","1977","5","15","r. howe","21b563bc-70c2-46d5-bce8-2489db2db3d8"
"e6c7d815-db68-446c-be18-7f7e2bb0b347","0c64fa1b-cf3c-45af-add8-f6352d474a04","ncsc00082925","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"aca26f37-3ec8-4e9e-b927-50b4944a0096"
"e6f47d10-6176-488c-a0f8-c1830d125320","fe14fc11-55b1-496e-a389-1d83099221dd","ga202450","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"beab5209-9628-4d4d-851e-2bc9bb1a0105"
"e75335c0-46e6-4fe3-8200-e5e363e7cd9e","c8cf298d-9444-4c79-b58f-b63d5b5eefc8","ncu00331985","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,"anonymous","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e7c41209-0feb-48ee-8bfc-b192bad3db1f","d47047cc-ffb7-4c7d-b3d7-8345da3b5cf3","duke10095592","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1939",NA,NA,"caughey helms, mary","6258d160-a7aa-4937-bce3-3538eebd374f"
"e82480e5-57da-48ec-a565-230dae086675","2d5dc5ff-6434-4d29-a8a5-addae650edef","wcuh0030562","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"e83d0d38-6705-4e86-843a-f45350782274","a81ba06f-378f-444a-8ed0-723564861eeb","cm149914","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1868",NA,"0","cutiss, a.h.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"e8b647cd-2eed-42b3-8a7b-9c01910db703","138f4ce0-2305-45c4-b922-273f58dc45ea","bch002464","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,NA,NA,NA,NA,"matt brown","33bac15d-b1d0-42a1-8801-86149887eeef"
"e8c0920e-c1b4-420b-9fa3-7af5e5d6a956","b9344a89-141c-400d-aaed-8965cddccbbd","etsu015797","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,"1951-06-21","1951","6","21","harry fontaine","21b563bc-70c2-46d5-bce8-2489db2db3d8"
"e8daff92-495d-4169-92a9-66dd1f0d5dd1","b7866dd9-8815-4997-a316-88cc94873dc0","ncu00237330","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1981",NA,NA,"qualls lewis, deborah ann","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e8fdd365-3f04-4317-98fd-fcded667007a","44a7b5d6-393f-4151-953e-23f095cbdd82","204103","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1991-09-01","1991","9","01","s. r. hill","f1cf8457-237e-487a-9d13-5de7d81b9de4"
"e9083644-400f-468c-82c2-9714e6fcd370","cc81a8c5-942f-4dab-8a5d-17326ba138c7","ncu00331995","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1961",NA,NA,"rodgers, charles leland","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e934597c-cbb5-46a9-9ac2-50063a2cf2ab","f28f8022-0a8e-457d-8e6c-db5e9cdbe17e","ncu00332010","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1938",NA,NA,"stewart radford, laurie m.; stewart, mrs. s. c.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"e9347dc5-a2ba-45b4-87d4-7f6aee06e7ef","038868b8-ba8b-11e3-8cfe-90b11c41863e","351439","diapensiaceae","galax","galax urceolata","united states","north carolina",-83.5805556,35.1683333,"2002-10-07","2002","10","7","caleb a morse; elizabeth f smith","d7b285d4-2643-45ee-9302-b0c3d51dda5c"
"e97fdc8d-eabd-462f-be8a-2e02ebdad407","http://n2t.net/ark:/65665/36aebe30c-dff5-458b-a6ce-7499f3ac0c27","us 61190","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1893-06-08/1893-06-13","1893","6","8","a. a. heller","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"e9903c9d-b792-4f9f-a290-c6a6bed68978","2e70d38f-468a-4364-a313-ed1af0a024d5","muhw017998","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1939",NA,NA,"f. a. gilbert; l. g. williams","8f689b8b-5b65-4638-9555-f2a5d237a624"
"e9aeac96-50a3-4134-b5a1-fc395870ebd1","5a8ed224-808f-46eb-bba2-6182b0044f39","275417","diapensiaceae","galax","galax urceolata","united states","georgia",-83.19361,35.04007,NA,NA,NA,NA,"michelle gaynor","781fd581-7b93-471e-a025-413e4bcd8491"
"e9b7e5d9-c507-4ac1-86c5-dc2cb498b103","42e04f38-f6fb-44b8-b21a-728ec123923d","cm149926","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1924",NA,"0","mcclelland, e.h.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"e9c517af-874e-428b-95c2-6093d5a504e1","urn:uuid:ecf3923e-51b8-4bfb-bc51-1fd7e6367710","vsc0021162","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1988-04-23",NA,NA,NA,"john young","76fd34da-4892-4821-858d-98fe9e28ba8b"
"e9e7dd72-5f48-4256-8a70-1855f1ffcc52","ca4e8796-fd35-4ea7-a41b-800ac57f5398","ga059181","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1984-08-22","1984","8","22","jones, s","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"ea085a02-f3bd-43e4-a0c9-eb7ea1abe889","2ce3a2bf-2bf6-4bbf-b0bb-bc3a6fc561eb","ncsc00082937","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,NA,NA,NA,NA,NA,"aca26f37-3ec8-4e9e-b927-50b4944a0096"
"ea2fe744-ad4c-4708-88f1-fa82baa85b86","ea3aa92a-96f8-4ae8-938f-e425e1eaf452","etsu025352","diapensiaceae","galax","galax urceolata","united states","tennessee",-82.077128,36.176931,"2012-08-11","2012","8","11","adam mccullough","21b563bc-70c2-46d5-bce8-2489db2db3d8"
"ea32c85e-a47c-406f-9fc8-0ad47db87029","91452ddc-bc28-4fd4-b852-b5c7967220b0","wcuh0010419","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"ea7d8146-5429-4900-8ba2-5165ba89835c","http://n2t.net/ark:/65665/3315f677a-791b-4079-a47f-f39b70376ffc","us 1789814","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1940-06-28","1940","6","28","j. t. baldwin","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"ea8eb8f8-5996-4171-ad52-f9804f5e669c","79c7c634-8f61-4ab3-87eb-1609f932a180","ncu00332608","diapensiaceae","galax","galax urceolata","united states","georgia",-83.300833,34.965556,"1975-07-07","1975","7","7","boufford, david e.; wood, emily w.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"ea961649-1432-4dc9-9cd9-16e8566afb01","http://n2t.net/ark:/65665/30d88f1dd-a4d0-4d92-a27b-f8b184d9c987","us 510129","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1902-07-26","1902","7","26","w. cannon","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"eab3337e-dc6d-4570-b324-21e87cc311a3","b7e310bf-2af2-4b85-84d1-2aacbb02b43d","etsu015803","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1958",NA,NA,"j. seal","21b563bc-70c2-46d5-bce8-2489db2db3d8"
"eafd40ad-678e-4e24-b05d-0bc42e75b70e","e33a5389-f0d6-4cc5-abb9-f13519da020d","duke10095607","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"eb16ab76-510f-4165-b906-8a4137d1784a","687c7faa-35c0-438a-9ee8-dfdfde476731","ncu00332617","diapensiaceae","galax","galax urceolata","united states","tennessee",-82.251761,36.162172,"1961-06-16","1961","6","16","ahles, harry e.; smith, herbert ""herb""","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"eb28951e-64ad-42c8-905f-c029f0bbaf71","http://n2t.net/ark:/65665/3de0964bb-8ac2-4bcc-bc07-12574ff93067","us 1604765","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1934-05-31","1934","5","31","l. m. perry & m. strahan","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"eb388227-a914-4faa-89ea-9178fcbc36fa","6e716cd2-b594-4df5-9f2b-81a5026062e2","duke10095578","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"eb49b15d-09fd-473c-9ea5-37cb2de6095d","2ce1d2c5-613a-4e4a-a157-9793c8737538","uncc_01007","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1967",NA,NA,"hechenbleikner, h. [herbert]; taylor, j. [jerry]; caldwell, m.","e34cf41b-196c-4199-85d5-4d2ca5954b09"
"eb6ed5a6-2473-471b-9bdc-7afde72c45eb","77b34dac-94df-4c38-a901-5daa86112826","ncu00332600","diapensiaceae","galax","galax urceolata","united states","alabama",-85.860633,32.98478,"1967-06-30","1967","6","30","clark, ross c.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"eb721ac2-f609-46f8-b2c4-46285056dfa2","eceb40cb-f7c8-40f8-8805-357ba13c1c70",NA,"diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1978",NA,NA,"r.a. evers & clara v. evers","f0174bc9-0cca-450e-a941-655d80040139"
"eb813317-0093-495c-a2ea-b4b816632552","660940fc-e833-4906-89b6-8533f40e10fd","mwi00061204","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1936",NA,NA,"welch, winona h.","43aa1339-67e4-4298-b7c5-3d0f201266ef"
"ebcd14f5-9664-4e8c-abb2-2351c6a9d0e5","683ce9df-0070-49ef-b337-3c1f4c445d9f","ncsc00082896","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"aca26f37-3ec8-4e9e-b927-50b4944a0096"
"ec5e7e05-7b8c-4a3d-964b-a988d2511d18","1dcfada6-7f63-4b46-8173-ccd20b837522","farm-0026153","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1986",NA,NA,"stevens, charles e.","a16dc8d8-ff4a-4d62-a684-2937fb292b8d"
"ec5e98cf-2c22-453b-b7a7-f8d573e6f44d","ea09ab89-ea28-4808-a51a-744a878ce66d","31234100396181","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1995",NA,NA,"tomothy j. weckman, hannah m. weckman, judith e. rozeman","20360fae-574a-4d63-b9f6-47b1cc07fd22"
"ec650cb9-46ed-4177-8336-3b636c9a71f3","4d239767-b9de-4f3c-9705-1414f3cca4cc","vpi-v-0059464","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"ec69a399-20b4-42f9-bac4-d60e6a5b65a5","69475122-f824-46ce-9326-1844c2f45827","clems0042858","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1979-10-09","1979","10","9","s. t. brock","264c48ec-8636-451f-a7e0-74131bc6f84c"
"ec80aa61-ad22-4d9b-8b87-167150248ad3","32c9123c-79b2-4250-a5d5-e079815adf36","ucht045404","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"120d557c-c5be-474d-98f0-1ba00ae16b40"
"eca2766e-e132-4591-930f-44c5514e28c0","36b26960-65f8-4775-9f2b-e4006349b4f3","234884","diapensiaceae","galax","galax urceolata","united states","north carolina",-78.327601,35.558593,"1947-11-08","1947","11","8","william b fox; bert whitford","d7b285d4-2643-45ee-9302-b0c3d51dda5c"
"ecef05de-2428-414c-acf9-f4f71deb9174","58e9c23c-dbae-489f-afac-9518ccd208be","ncu00080566","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1973",NA,NA,"dumond, david m.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"ed7d66a4-7e9d-4bff-a1e0-af0aed151c21","41697434-2b79-48d9-87d9-e58aa8201d6c","263098","diapensiaceae","galax","galax urceolata","united states","north carolina",-81.03955,36.39767,NA,NA,NA,NA,"stein servick","781fd581-7b93-471e-a025-413e4bcd8491"
"edee422a-c59c-4e5f-8cd8-6aa2bb28eae8","43dd4cb3-e939-4c7e-8d55-68bb096aa394",NA,"diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"2003",NA,NA,"dan busemeyer & paul tessene","f0174bc9-0cca-450e-a941-655d80040139"
"ee0f8537-4f6a-4f0a-97f6-30c5e5d936c5","a07286a9-995a-4a87-8f68-9c222cfcf531","clems0042889","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1981",NA,NA,"c. j. hutto","264c48ec-8636-451f-a7e0-74131bc6f84c"
"ee5f83a5-7cb2-4495-8225-2357caac2b3a","cd56d88e-5c01-4b99-b827-c4f5e3144638","vpi-v-0059503","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"ee6faf8a-71b4-408a-9ff4-7e7476606f86","8ed434e5-1353-4673-8adb-090baed9a027","ncu00135778","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"2010",NA,NA,"scheidt, spencer","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"ee79db0a-8908-4f0f-8865-c089cdfa7579","c8614a05-5f85-401b-a04d-0a7aa8da7a06","ncu00332719","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,"1981-04-30","1981","4","30","levy, foster ""frosty""","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"eea6f9c3-d2dd-4545-9751-37131c0dc085","cd648c76-e965-4573-bfa2-122b8d55326c","ncsc00082900","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"aca26f37-3ec8-4e9e-b927-50b4944a0096"
"eec52154-00b7-4506-8172-08d7a93765c7","047dadfb-1c25-4b46-97c7-2c9603ee52f5",NA,"diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"2003",NA,NA,"paul b. marcum, loy r. phillippe & dan t. busemeyer","f0174bc9-0cca-450e-a941-655d80040139"
"ef132a9c-162b-4252-9805-771a8cb9c86e","3b9169a4-61d5-432f-a5b6-527d8bf6575f","159500","diapensiaceae","galax","galax urceolata","united states","tennessee",-83.50105,35.64269,"2009-10-07","2009","10","7","loy r. phillippe, james r. payne","0fd6e726-6828-4f62-ba8d-6ec316fe0b52"
"ef64822f-0bd6-4f2b-a3d8-9bd023502521","cdd935b5-5225-4c89-93b2-3aa0aef05fcd","ga202454","diapensiaceae","galax","galax urceolata","united states","alabama",NA,NA,NA,NA,NA,NA,NA,"beab5209-9628-4d4d-851e-2bc9bb1a0105"
"ef9a184c-ad26-42f7-b3a2-51f9aecf2eb2","http://n2t.net/ark:/65665/3040bbc01-779b-4308-a9bc-aec8e6990341","us 479843","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1892-05-30","1892","5","30","g. b. sudworth","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"f095f210-43f1-4dc7-a119-f2ca7ee2e4f1","urn:uuid:c219babc-2459-4c9d-b6c3-48dfdf6b4685","000179903","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"ddef79ec-043c-4027-9876-c4a298feff6d"
"f0b79ed7-3e48-47f0-832b-2938c9812aab","73091459-8d9f-43ec-8659-3301ba553cf0","ncsc00082933","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"aca26f37-3ec8-4e9e-b927-50b4944a0096"
