x,y,species median
996.0,996.0,0.032562997
997.0,997.0,0.013998532
998.0,998.0,0.062295586
999.0,999.0,0.35749254
1000.0,1000.0,0.025785362
1001.0,1001.0,0.019557085
1002.0,1002.0,0.05719478
1003.0,1003.0,0.016559428
1004.0,1004.0,0.72117615
1005.0,1005.0,0.11280813
1006.0,1006.0,0.019552244
1007.0,1007.0,0.12533641
1008.0,1008.0,0.22355217
1009.0,1009.0,0.036551896
1010.0,1010.0,0.06498666
1011.0,1011.0,0.13333629
1012.0,1012.0,0.006192737
1013.0,1013.0,0.24756394
1014.0,1014.0,0.052465856
1015.0,1015.0,0.02100449
1016.0,1016.0,0.0048341034
1017.0,1017.0,0.31901065
1018.0,1018.0,0.70515394
1019.0,1019.0,0.03285738
1020.0,1020.0,0.14811666
1021.0,1021.0,0.36235687
1022.0,1022.0,0.005326461
1023.0,1023.0,0.019079363
1024.0,1024.0,0.2586535
1025.0,1025.0,0.07053576
1026.0,1026.0,0.013706718
1027.0,1027.0,0.013330085
1028.0,1028.0,0.010968809
1029.0,1029.0,0.090169504
1030.0,1030.0,0.23145396
1031.0,1031.0,0.11668419
1032.0,1032.0,0.31377774
1033.0,1033.0,0.123747624
1034.0,1034.0,0.024570173
1035.0,1035.0,0.22436121
1036.0,1036.0,0.033336908
1037.0,1037.0,0.019870857
1038.0,1038.0,0.29434535
1039.0,1039.0,0.28164932
1040.0,1040.0,0.020431852
1041.0,1041.0,0.3180038
1042.0,1042.0,0.030684458
1043.0,1043.0,0.02657449
1044.0,1044.0,0.015935697
1045.0,1045.0,0.06729787
1046.0,1046.0,0.21035236
1047.0,1047.0,0.12938088
1048.0,1048.0,0.10997389
1049.0,1049.0,0.028106075
1050.0,1050.0,0.042201016
1051.0,1051.0,0.22528718
1052.0,1052.0,0.061988235
1053.0,1053.0,0.0468043
1054.0,1054.0,0.3161867
1055.0,1055.0,0.0050835684
1056.0,1056.0,0.0794636
1057.0,1057.0,0.22557348
1058.0,1058.0,0.030591674
1059.0,1059.0,0.023755219
1060.0,1060.0,0.058387157
1061.0,1061.0,0.01596308
1062.0,1062.0,0.040449776
1063.0,1063.0,0.0076172715
1064.0,1064.0,0.006306158
1065.0,1065.0,0.01548832
1066.0,1066.0,0.061717108
1067.0,1067.0,0.057285428
1068.0,1068.0,0.042879295
1069.0,1069.0,0.008172202
1070.0,1070.0,0.049474187
1071.0,1071.0,0.49409932
1072.0,1072.0,0.5780031
1073.0,1073.0,0.070850454
1074.0,1074.0,0.06673365
1075.0,1075.0,0.01671227
1076.0,1076.0,0.06067196
1077.0,1077.0,0.011911916
1078.0,1078.0,0.11804642
1079.0,1079.0,0.048700444
1080.0,1080.0,0.013682409
1081.0,1081.0,0.022083985
1082.0,1082.0,0.13099042
1083.0,1083.0,0.069230855
1084.0,1084.0,0.42365816
1085.0,1085.0,0.26395157
1086.0,1086.0,0.3603952
1087.0,1087.0,0.04787542
1088.0,1088.0,0.039927807
1089.0,1089.0,0.027308902
1090.0,1090.0,0.06485896
1091.0,1091.0,0.38675502
1092.0,1092.0,0.14348723
1093.0,1093.0,0.074502066
1094.0,1094.0,0.10305382
1095.0,1095.0,0.17132926
1096.0,1096.0,0.08011568
1097.0,1097.0,0.17882344
1098.0,1098.0,0.048215453
1099.0,1099.0,0.028641721
1100.0,1100.0,0.16030985
1101.0,1101.0,0.06523776
1102.0,1102.0,0.07204493
1103.0,1103.0,0.0018821283
1104.0,1104.0,0.017970258
1105.0,1105.0,0.2495364
1106.0,1106.0,0.17460181
1107.0,1107.0,0.028529352
1108.0,1108.0,0.26261818
1109.0,1109.0,0.022731423
1110.0,1110.0,0.03055733
1111.0,1111.0,0.10857968
1112.0,1112.0,0.008034466
1113.0,1113.0,0.048473302
1114.0,1114.0,0.034549702
1115.0,1115.0,0.08900402
1116.0,1116.0,0.52138865
1117.0,1117.0,0.114549
1118.0,1118.0,0.06558686
1119.0,1119.0,0.016549066
1120.0,1120.0,0.040927187
1121.0,1121.0,0.008942273
1122.0,1122.0,0.06209431
1123.0,1123.0,0.23479484
1124.0,1124.0,0.23349883
1125.0,1125.0,0.018740607
1126.0,1126.0,0.09465694
1127.0,1127.0,0.3765116
1128.0,1128.0,0.30335453
1129.0,1129.0,0.39717656
1130.0,1130.0,0.018339563
1131.0,1131.0,0.021850089
1132.0,1132.0,0.5427672
1133.0,1133.0,0.04065669
1134.0,1134.0,0.38236123
1135.0,1135.0,0.01066815
1136.0,1136.0,0.0050714067
1137.0,1137.0,0.3327419
1138.0,1138.0,0.11038648
1139.0,1139.0,0.3940484
1140.0,1140.0,0.24227966
1141.0,1141.0,0.018810134
1142.0,1142.0,0.14090712
1143.0,1143.0,0.06023665
1144.0,1144.0,0.0579423
1145.0,1145.0,0.025125936
1146.0,1146.0,0.04922718
1147.0,1147.0,0.07350865
1148.0,1148.0,0.36377013
1149.0,1149.0,0.047089804
1150.0,1150.0,0.088615306
1151.0,1151.0,0.049614336
1152.0,1152.0,0.12783274
1153.0,1153.0,0.054836802
1154.0,1154.0,0.34916103
1155.0,1155.0,0.04281788
1156.0,1156.0,0.020724075
1157.0,1157.0,0.043283887
1158.0,1158.0,0.64495796
1159.0,1159.0,0.0130325155
1160.0,1160.0,0.08615301
1161.0,1161.0,0.52378726
1162.0,1162.0,0.033528425
1163.0,1163.0,0.042640027
1164.0,1164.0,0.03244414
1165.0,1165.0,0.28558785
1166.0,1166.0,0.0055405535
1167.0,1167.0,0.5882032
1168.0,1168.0,0.018407302
1169.0,1169.0,0.039648894
1170.0,1170.0,0.4633615
1171.0,1171.0,0.04556853
1172.0,1172.0,0.01906824
1173.0,1173.0,0.0132342195
1174.0,1174.0,0.03414836
1175.0,1175.0,0.020435719
1176.0,1176.0,0.05389937
1177.0,1177.0,0.06565759
1178.0,1178.0,0.7152986
1179.0,1179.0,0.032493435
1180.0,1180.0,0.24428675
1181.0,1181.0,0.054008562
1182.0,1182.0,0.03534912
1183.0,1183.0,0.04345838
1184.0,1184.0,0.03296461
1185.0,1185.0,0.0386617
1186.0,1186.0,0.028925838
1187.0,1187.0,0.31260926
1188.0,1188.0,0.0202394
1189.0,1189.0,0.47364932
1190.0,1190.0,0.15335998
1191.0,1191.0,0.04961164
1192.0,1192.0,0.039735727
1193.0,1193.0,0.024780843
1194.0,1194.0,0.015397912
1195.0,1195.0,0.21636242
1196.0,1196.0,0.10405473
1197.0,1197.0,0.07897316
1198.0,1198.0,0.060993016
1199.0,1199.0,0.012859536
1200.0,1200.0,0.050798923
1201.0,1201.0,0.08270045
1202.0,1202.0,0.04237509
1203.0,1203.0,0.03654951
1204.0,1204.0,0.051358156
1205.0,1205.0,0.04076437
1206.0,1206.0,0.0056374655
1207.0,1207.0,0.09509162
1208.0,1208.0,0.11696264
1209.0,1209.0,0.0448725
1210.0,1210.0,0.13282463
1211.0,1211.0,0.12735932
1212.0,1212.0,0.007293719
1213.0,1213.0,0.6783972
1214.0,1214.0,0.03446542
1215.0,1215.0,0.483604
1216.0,1216.0,0.037483286
1217.0,1217.0,0.071616724
1218.0,1218.0,0.27058625
1219.0,1219.0,0.060043857
1220.0,1220.0,0.63445
1221.0,1221.0,0.122955546
1222.0,1222.0,0.15695259
1223.0,1223.0,0.25182122
1224.0,1224.0,0.011075157
1225.0,1225.0,0.045004573
1226.0,1226.0,0.40947524
1227.0,1227.0,0.06270351
1228.0,1228.0,0.06392774
1229.0,1229.0,0.005199683
1230.0,1230.0,0.371221
1231.0,1231.0,0.03353733
1232.0,1232.0,0.11231155
1233.0,1233.0,0.20833722
1234.0,1234.0,0.017776499
1235.0,1235.0,0.007863275
1236.0,1236.0,0.33436808
1237.0,1237.0,0.55507
1238.0,1238.0,0.12672165
1239.0,1239.0,0.2583059
1240.0,1240.0,0.009162687
1241.0,1241.0,0.0067179543
1242.0,1242.0,0.10310066
1243.0,1243.0,0.6154264
1244.0,1244.0,0.121524915
1245.0,1245.0,0.020567413
1246.0,1246.0,0.30717033
1247.0,1247.0,0.25763577
1248.0,1248.0,0.470534
1249.0,1249.0,0.6163858
1250.0,1250.0,0.050435938
1251.0,1251.0,0.31329885
1252.0,1252.0,0.10789563
1253.0,1253.0,0.031907
1254.0,1254.0,0.021408437
1255.0,1255.0,0.032555968
1256.0,1256.0,0.13405614
1257.0,1257.0,0.0030823252
1258.0,1258.0,0.06557003
1259.0,1259.0,0.08640448
1260.0,1260.0,0.05584622
1261.0,1261.0,0.41596287
1262.0,1262.0,0.069059156
1263.0,1263.0,0.09414047
1264.0,1264.0,0.3510099
1265.0,1265.0,0.07543036
1266.0,1266.0,0.020629458
1267.0,1267.0,0.4030881
1268.0,1268.0,0.017452609
1269.0,1269.0,0.012130567
1270.0,1270.0,0.14494659
1271.0,1271.0,0.029332196
1272.0,1272.0,0.006750345
1273.0,1273.0,0.12141374
1274.0,1274.0,0.07058147
1275.0,1275.0,0.04481659
1276.0,1276.0,0.15036531
1277.0,1277.0,0.015358145
1278.0,1278.0,0.019972492
1279.0,1279.0,0.074592166
1280.0,1280.0,0.0091838725
1281.0,1281.0,0.009482616
1282.0,1282.0,0.09102376
1283.0,1283.0,0.24410638
1284.0,1284.0,0.032655984
1285.0,1285.0,0.016886935
1286.0,1286.0,0.08787661
1287.0,1287.0,0.096907705
1288.0,1288.0,0.006902637
1289.0,1289.0,0.0030991517
1290.0,1290.0,0.029139701
1291.0,1291.0,0.26717305
1292.0,1292.0,0.20950182
1293.0,1293.0,0.033572372
1294.0,1294.0,0.048590306
1295.0,1295.0,0.1211412
1296.0,1296.0,0.019879235
1297.0,1297.0,0.012141934
1298.0,1298.0,0.05734302
1299.0,1299.0,0.022480406
1300.0,1300.0,0.019383132
1301.0,1301.0,0.65728545
1302.0,1302.0,0.03100993
1303.0,1303.0,0.19520761
1304.0,1304.0,0.0046003764
1305.0,1305.0,0.20946307
1306.0,1306.0,0.008882835
1307.0,1307.0,0.063543804
1308.0,1308.0,0.6127601
1309.0,1309.0,0.16959682
1310.0,1310.0,0.39031646
1311.0,1311.0,0.02900933
1312.0,1312.0,0.3925163
1313.0,1313.0,0.032845184
1314.0,1314.0,0.01517214
1315.0,1315.0,0.047068488
1316.0,1316.0,0.07758399
1317.0,1317.0,0.027531842
1318.0,1318.0,0.05346077
1319.0,1319.0,0.026938748
1320.0,1320.0,0.06556426
1321.0,1321.0,0.15012375
1322.0,1322.0,0.016401703
1323.0,1323.0,0.011930474
1324.0,1324.0,0.07232281
1325.0,1325.0,0.006594122
1326.0,1326.0,0.02735355
1327.0,1327.0,0.50490844
1328.0,1328.0,0.19978021
1329.0,1329.0,0.086197875
1330.0,1330.0,0.18704274
1331.0,1331.0,0.05483316
1332.0,1332.0,0.031802323
1333.0,1333.0,0.6134152
1334.0,1334.0,0.040311914
1335.0,1335.0,0.037823956
1336.0,1336.0,0.04277294
1337.0,1337.0,0.04271548
1338.0,1338.0,0.35100612
1339.0,1339.0,0.09918293
1340.0,1340.0,0.047640894
1341.0,1341.0,0.3966737
1342.0,1342.0,0.2559804
1343.0,1343.0,0.62086314
1344.0,1344.0,0.080931336
1345.0,1345.0,0.1048321
1346.0,1346.0,0.20011517
1347.0,1347.0,0.016290491
1348.0,1348.0,0.2764344
1349.0,1349.0,0.091541104
1350.0,1350.0,0.030240854
1351.0,1351.0,0.1708157
1352.0,1352.0,0.01238398
1353.0,1353.0,0.30796322
1354.0,1354.0,0.0103695905
1355.0,1355.0,0.54975003
1356.0,1356.0,0.13065815
1357.0,1357.0,0.033140637
1358.0,1358.0,0.024246035
1359.0,1359.0,0.04338691
1360.0,1360.0,0.05121178
1361.0,1361.0,0.059915267
1362.0,1362.0,0.079626136
1363.0,1363.0,0.49193725
1364.0,1364.0,0.23717585
1365.0,1365.0,0.60017884
1366.0,1366.0,0.06256662
1367.0,1367.0,0.22999138
1368.0,1368.0,0.013259336
1369.0,1369.0,0.030253746
1370.0,1370.0,0.055702966
1371.0,1371.0,0.055240806
1372.0,1372.0,0.008794673
1373.0,1373.0,0.3816656
1374.0,1374.0,0.26309586
1375.0,1375.0,0.6067067
1376.0,1376.0,0.05233456
1377.0,1377.0,0.04268274
1378.0,1378.0,0.003710062
1379.0,1379.0,0.5402604
1380.0,1380.0,0.02468196
1381.0,1381.0,0.017177345
1382.0,1382.0,0.0487797
1383.0,1383.0,0.0037580156
1384.0,1384.0,0.24970856
1385.0,1385.0,0.41808358
1386.0,1386.0,0.35818097
1387.0,1387.0,0.055896632
1388.0,1388.0,0.1655648
1389.0,1389.0,0.013834402
1390.0,1390.0,0.031475276
1391.0,1391.0,0.014093118
1392.0,1392.0,0.062354293
1393.0,1393.0,0.031324998
1394.0,1394.0,0.016749041
1395.0,1395.0,0.03933862
1396.0,1396.0,0.054391783
1397.0,1397.0,0.018234277
1398.0,1398.0,0.0071827136
1399.0,1399.0,0.04111228
1400.0,1400.0,0.2738226
1401.0,1401.0,0.0041151913
1402.0,1402.0,0.18197836
1403.0,1403.0,0.031724103
1404.0,1404.0,0.07035448
1405.0,1405.0,0.04270572
1406.0,1406.0,0.20943105
1407.0,1407.0,0.064719096
1408.0,1408.0,0.19237262
1409.0,1409.0,0.031358868
1410.0,1410.0,0.06718733
1411.0,1411.0,0.026512071
1412.0,1412.0,0.047721997
1413.0,1413.0,0.08073249
1414.0,1414.0,0.365382
1415.0,1415.0,0.04798152
1416.0,1416.0,0.0061109336
1417.0,1417.0,0.06437931
1418.0,1418.0,0.059693526
1419.0,1419.0,0.026074396
1420.0,1420.0,0.061975732
1421.0,1421.0,0.06667552
1422.0,1422.0,0.01463881
1423.0,1423.0,0.017365713
1424.0,1424.0,0.015488531
1425.0,1425.0,0.040063057
1426.0,1426.0,0.0132306805
1427.0,1427.0,0.16220227
1428.0,1428.0,0.009996018
1429.0,1429.0,0.25111884
1430.0,1430.0,0.086556464
1431.0,1431.0,0.004802893
1432.0,1432.0,0.022590697
1433.0,1433.0,0.665075
1434.0,1434.0,0.048777137
1435.0,1435.0,0.20172492
1436.0,1436.0,0.315844
1437.0,1437.0,0.3350201
1438.0,1438.0,0.03692818
1439.0,1439.0,0.07881652
1440.0,1440.0,0.030476388
1441.0,1441.0,0.34953657
1442.0,1442.0,0.01993597
1443.0,1443.0,0.011121448
1444.0,1444.0,0.3481667
1445.0,1445.0,0.08938311
1446.0,1446.0,0.63505495
1447.0,1447.0,0.041361485
1448.0,1448.0,0.59880054
1449.0,1449.0,0.021947784
1450.0,1450.0,0.03125039
1451.0,1451.0,0.060765993
1452.0,1452.0,0.018405326
1453.0,1453.0,0.025173312
1454.0,1454.0,0.08014632
1455.0,1455.0,0.032805603
1456.0,1456.0,0.4115504
1457.0,1457.0,0.009303971
1458.0,1458.0,0.45302206
1459.0,1459.0,0.20900042
1460.0,1460.0,0.06643845
1461.0,1461.0,0.2695727
1462.0,1462.0,0.0524649
1463.0,1463.0,0.08519346
1464.0,1464.0,0.07109429
1465.0,1465.0,0.6674811
1466.0,1466.0,0.038101543
1467.0,1467.0,0.67434084
1468.0,1468.0,0.048466753
1469.0,1469.0,0.23757966
1470.0,1470.0,0.054925647
1471.0,1471.0,0.06370558
1472.0,1472.0,0.06990524
1473.0,1473.0,0.005321528
1474.0,1474.0,0.0751471
1475.0,1475.0,0.07142111
1476.0,1476.0,0.013594356
1477.0,1477.0,0.50018865
1478.0,1478.0,0.12567118
1479.0,1479.0,0.061829146
1480.0,1480.0,0.045826174
1481.0,1481.0,0.077216946
1482.0,1482.0,0.027780904
1483.0,1483.0,0.6649038
1484.0,1484.0,0.021277573
1485.0,1485.0,0.02998225
1486.0,1486.0,0.025122767
1487.0,1487.0,0.06556584
1488.0,1488.0,0.0074732862
1489.0,1489.0,0.028526504
1490.0,1490.0,0.17247824
1491.0,1491.0,0.041086845
1492.0,1492.0,0.0059482725
1493.0,1493.0,0.055070553
1494.0,1494.0,0.3795103
1495.0,1495.0,0.1895264
1496.0,1496.0,0.17267351
1497.0,1497.0,0.27268362
1498.0,1498.0,0.08174273
1499.0,1499.0,0.1461593
1500.0,1500.0,0.019952768
1501.0,1501.0,0.21901776
1502.0,1502.0,0.7363163
1503.0,1503.0,0.044047207
1504.0,1504.0,0.022659948
1505.0,1505.0,0.0014090533
1506.0,1506.0,0.15364696
1507.0,1507.0,0.008290707
1508.0,1508.0,0.66086906
1509.0,1509.0,0.16569313
1510.0,1510.0,0.12524396
1511.0,1511.0,0.07059498
1512.0,1512.0,0.42273375
1513.0,1513.0,0.18062766
1514.0,1514.0,0.12791486
1515.0,1515.0,0.27454334
1516.0,1516.0,0.05441659
1517.0,1517.0,0.014219561
1518.0,1518.0,0.0016097624
1519.0,1519.0,0.0952251
1520.0,1520.0,0.004658323
1521.0,1521.0,0.03501537
1522.0,1522.0,0.055196833
1523.0,1523.0,0.019409403
1524.0,1524.0,0.036424063
1525.0,1525.0,0.054956418
1526.0,1526.0,0.53976685
1527.0,1527.0,0.0019467209
1528.0,1528.0,0.15345083
1529.0,1529.0,0.049504872
1530.0,1530.0,0.09116867
1531.0,1531.0,0.14518233
1532.0,1532.0,0.059969213
1533.0,1533.0,0.12389454
1534.0,1534.0,0.42556453
1535.0,1535.0,0.18803291
1536.0,1536.0,0.5236392
1537.0,1537.0,0.33827993
1538.0,1538.0,0.037302602
1539.0,1539.0,0.41788772
1540.0,1540.0,0.06627676
1541.0,1541.0,0.07991726
1542.0,1542.0,0.024555594
1543.0,1543.0,0.35842234
1544.0,1544.0,0.03590285
1545.0,1545.0,0.28761783
1546.0,1546.0,0.04745586
1547.0,1547.0,0.036277235
1548.0,1548.0,0.049307458
1549.0,1549.0,0.1059904
1550.0,1550.0,0.09016723
1551.0,1551.0,0.21176817
1552.0,1552.0,0.09164073
1553.0,1553.0,0.032893408
1554.0,1554.0,0.042128466
1555.0,1555.0,0.014724077
1556.0,1556.0,0.040769644
1557.0,1557.0,0.046730887
1558.0,1558.0,0.02379454
1559.0,1559.0,0.01920904
1560.0,1560.0,0.10338545
1561.0,1561.0,0.07435958
1562.0,1562.0,0.18684359
1563.0,1563.0,0.15596363
1564.0,1564.0,0.012360744
1565.0,1565.0,0.12511586
1566.0,1566.0,0.01731639
1567.0,1567.0,0.037212536
1568.0,1568.0,0.029075714
1569.0,1569.0,0.12251046
1570.0,1570.0,0.0085289115
1571.0,1571.0,0.04516907
1572.0,1572.0,0.024259826
1573.0,1573.0,0.056431096
1574.0,1574.0,0.02044332
1575.0,1575.0,0.032319892
1576.0,1576.0,0.08655711
1577.0,1577.0,0.3022957
1578.0,1578.0,0.026346838
1579.0,1579.0,0.07230384
1580.0,1580.0,0.38996753
1581.0,1581.0,0.021651085
1582.0,1582.0,0.025352389
1583.0,1583.0,0.13376015
1584.0,1584.0,0.11653521
1585.0,1585.0,0.021904794
1586.0,1586.0,0.038260363
1587.0,1587.0,0.3968017
1588.0,1588.0,0.10846638
1589.0,1589.0,0.4581612
1590.0,1590.0,0.035419434
1591.0,1591.0,0.16049103
1592.0,1592.0,0.08206994
1593.0,1593.0,0.011282197
1594.0,1594.0,0.106544875
1595.0,1595.0,0.023146655
1596.0,1596.0,0.46309808
1597.0,1597.0,0.23174027
1598.0,1598.0,0.048557874
1599.0,1599.0,0.061696738
1600.0,1600.0,0.03269677
1601.0,1601.0,0.02346382
1602.0,1602.0,0.013204945
1603.0,1603.0,0.19733863
1604.0,1604.0,0.6252813
1605.0,1605.0,0.007500131
1606.0,1606.0,0.019511623
1607.0,1607.0,0.508794
1608.0,1608.0,0.033787973
1609.0,1609.0,0.0076971343
1610.0,1610.0,0.11259946
1611.0,1611.0,0.27072567
1612.0,1612.0,0.01570183
1613.0,1613.0,0.050984927
1614.0,1614.0,0.12909473
1615.0,1615.0,0.4630155
1616.0,1616.0,0.06837595
1617.0,1617.0,0.55323356
1618.0,1618.0,0.17741051
1619.0,1619.0,0.022596275
1620.0,1620.0,0.042336926
1621.0,1621.0,0.23447524
1622.0,1622.0,0.052836437
1623.0,1623.0,0.010034273
1624.0,1624.0,0.01847206
1625.0,1625.0,0.060781106
1626.0,1626.0,0.033912014
1627.0,1627.0,0.13656138
1628.0,1628.0,0.03575508
1629.0,1629.0,0.33036152
1630.0,1630.0,0.67362773
1631.0,1631.0,0.12273392
1632.0,1632.0,0.09633608
1633.0,1633.0,0.031525027
1634.0,1634.0,0.008354795
1635.0,1635.0,0.6609342
1636.0,1636.0,0.13486056
1637.0,1637.0,0.035611026
1638.0,1638.0,0.013705744
1639.0,1639.0,0.1291403
1640.0,1640.0,0.48469013
1641.0,1641.0,0.04619238
1642.0,1642.0,0.31509715
1643.0,1643.0,0.10106873
1644.0,1644.0,0.0696462
1645.0,1645.0,0.07252978
1646.0,1646.0,0.079198465
1647.0,1647.0,0.03872105
1648.0,1648.0,0.013964723
1649.0,1649.0,0.06381245
1650.0,1650.0,0.015037115
1651.0,1651.0,0.6081144
1652.0,1652.0,0.031461924
1653.0,1653.0,0.19458403
1654.0,1654.0,0.035543833
1655.0,1655.0,0.03378299
1656.0,1656.0,0.60313493
1657.0,1657.0,0.26541603
1658.0,1658.0,0.03966133
1659.0,1659.0,0.026400976
1660.0,1660.0,0.19009186
1661.0,1661.0,0.19985121
1662.0,1662.0,0.013407774
1663.0,1663.0,0.0051818136
1664.0,1664.0,0.1364458
1665.0,1665.0,0.1602746
1666.0,1666.0,0.0033337576
1667.0,1667.0,0.017086443
1668.0,1668.0,0.1229307
1669.0,1669.0,0.1179231
1670.0,1670.0,0.7088432
1671.0,1671.0,0.08598742
1672.0,1672.0,0.01859426
1673.0,1673.0,0.03663912
1674.0,1674.0,0.43944573
1675.0,1675.0,0.0020153746
1676.0,1676.0,0.15791914
1677.0,1677.0,0.066877775
1678.0,1678.0,0.013166333
1679.0,1679.0,0.032034338
1680.0,1680.0,0.16280368
1681.0,1681.0,0.41763544
1682.0,1682.0,0.026456757
1683.0,1683.0,0.063409604
1684.0,1684.0,0.071560465
1685.0,1685.0,0.016140057
1686.0,1686.0,0.05632477
1687.0,1687.0,0.07131843
1688.0,1688.0,0.1366785
1689.0,1689.0,0.090929165
1690.0,1690.0,0.024404913
1691.0,1691.0,0.019826371
1692.0,1692.0,0.0484021
1693.0,1693.0,0.12233761
1694.0,1694.0,0.13826399
1695.0,1695.0,0.36429185
1696.0,1696.0,0.044353023
1697.0,1697.0,0.0810949
1698.0,1698.0,0.049586657
1699.0,1699.0,0.03735354
1700.0,1700.0,0.010713112
1701.0,1701.0,0.025041744
1702.0,1702.0,0.14307308
1703.0,1703.0,0.005632649
1704.0,1704.0,0.13684936
1705.0,1705.0,0.02547507
1706.0,1706.0,0.22407252
1707.0,1707.0,0.40856057
1708.0,1708.0,0.53092617
1709.0,1709.0,0.07791637
1710.0,1710.0,0.019307395
1711.0,1711.0,0.41526222
1712.0,1712.0,0.2247802
1713.0,1713.0,0.09303551
1714.0,1714.0,0.012058249
1715.0,1715.0,0.023151793
1716.0,1716.0,0.064472586
1717.0,1717.0,0.022730106
1718.0,1718.0,0.15516971
1719.0,1719.0,0.13764003
1720.0,1720.0,0.015058792
1721.0,1721.0,0.2930175
1722.0,1722.0,0.0051909545
1723.0,1723.0,0.031723134
1724.0,1724.0,0.1400614
1725.0,1725.0,0.16238748
1726.0,1726.0,0.2780146
1727.0,1727.0,0.07702185
1728.0,1728.0,0.03842948
1729.0,1729.0,0.024696203
1730.0,1730.0,0.054919276
1731.0,1731.0,0.016317345
1732.0,1732.0,0.064502604
1733.0,1733.0,0.058505792
1734.0,1734.0,0.047137152
1735.0,1735.0,0.12680475
1736.0,1736.0,0.06619908
1737.0,1737.0,0.09156484
1738.0,1738.0,0.15918626
1739.0,1739.0,0.05171171
1740.0,1740.0,0.06260208
1741.0,1741.0,0.64111567
1742.0,1742.0,0.019508101
1743.0,1743.0,0.6957979
1744.0,1744.0,0.049448192
1745.0,1745.0,0.10883706
1746.0,1746.0,0.2893892
1747.0,1747.0,0.6882046
1748.0,1748.0,0.016328854
1749.0,1749.0,0.0144803785
1750.0,1750.0,0.06926245
1751.0,1751.0,0.038095523
1752.0,1752.0,0.3697874
1753.0,1753.0,0.014276282
1754.0,1754.0,0.040758293
1755.0,1755.0,0.05892434
1756.0,1756.0,0.053951405
1757.0,1757.0,0.34853145
1758.0,1758.0,0.26637286
1759.0,1759.0,0.051480714
1760.0,1760.0,0.07231983
1761.0,1761.0,0.35701165
1762.0,1762.0,0.085562035
1763.0,1763.0,0.0055525373
1764.0,1764.0,0.006182207
1765.0,1765.0,0.25846222
1766.0,1766.0,0.15235999
1767.0,1767.0,0.039297383
1768.0,1768.0,0.039554153
1769.0,1769.0,0.36459446
1770.0,1770.0,0.30989003
1771.0,1771.0,0.07701308
1772.0,1772.0,0.03637993
1773.0,1773.0,0.038625587
1774.0,1774.0,0.051821698
1775.0,1775.0,0.007972808
1776.0,1776.0,0.11024218
1777.0,1777.0,0.13424459
1778.0,1778.0,0.5558557
1779.0,1779.0,0.096350156
1780.0,1780.0,0.00977423
1781.0,1781.0,0.13246295
1782.0,1782.0,0.32587025
1783.0,1783.0,0.25235185
1784.0,1784.0,0.3136088
1785.0,1785.0,0.024161879
1786.0,1786.0,0.48159423
1787.0,1787.0,0.01415796
1788.0,1788.0,0.07527196
1789.0,1789.0,0.020579588
1790.0,1790.0,0.019831216
1791.0,1791.0,0.037322097
1792.0,1792.0,0.0125186425
1793.0,1793.0,0.28084132
1794.0,1794.0,0.044887584
1795.0,1795.0,0.035668418
1796.0,1796.0,0.11392895
1797.0,1797.0,0.042689048
1798.0,1798.0,0.6241214
1799.0,1799.0,0.033417083
1800.0,1800.0,0.27836582
1801.0,1801.0,0.029765904
1802.0,1802.0,0.06752703
1803.0,1803.0,0.64373344
1804.0,1804.0,0.048559364
1805.0,1805.0,0.05167225
1806.0,1806.0,0.03368878
1807.0,1807.0,0.23887871
1808.0,1808.0,0.5081502
1809.0,1809.0,0.024212532
1810.0,1810.0,0.023667328
1811.0,1811.0,0.008503403
1812.0,1812.0,0.15314583
1813.0,1813.0,0.018825013
1814.0,1814.0,0.027241424
1815.0,1815.0,0.0013609078
1816.0,1816.0,0.038091984
1817.0,1817.0,0.009799648
1818.0,1818.0,0.24847704
1819.0,1819.0,0.6274075
1820.0,1820.0,0.21450911
1821.0,1821.0,0.046885587
1822.0,1822.0,0.032801237
1823.0,1823.0,0.6875878
1824.0,1824.0,0.01924406
1825.0,1825.0,0.2571794
1826.0,1826.0,0.032805406
1827.0,1827.0,0.07909107
1828.0,1828.0,0.07863471
1829.0,1829.0,0.01799086
1830.0,1830.0,0.013255231
1831.0,1831.0,0.038556714
1832.0,1832.0,0.43637398
1833.0,1833.0,0.098654814
1834.0,1834.0,0.049234923
1835.0,1835.0,0.61368114
1836.0,1836.0,0.0056468807
1837.0,1837.0,0.08155367
1838.0,1838.0,0.052746434
1839.0,1839.0,0.28490087
1840.0,1840.0,0.31214917
1841.0,1841.0,0.098392
1842.0,1842.0,0.11106315
1843.0,1843.0,0.39668587
1844.0,1844.0,0.3650157
1845.0,1845.0,0.06129901
1846.0,1846.0,0.59068847
1847.0,1847.0,0.059316687
1848.0,1848.0,0.12435941
1849.0,1849.0,0.027300678
1850.0,1850.0,0.016491484
1851.0,1851.0,0.2552443
1852.0,1852.0,0.018630512
1853.0,1853.0,0.2489159
1854.0,1854.0,0.61513954
1855.0,1855.0,0.50490177
1856.0,1856.0,0.031329222
1857.0,1857.0,0.05850969
1858.0,1858.0,0.05424739
1859.0,1859.0,0.22371425
1860.0,1860.0,0.1659478
1861.0,1861.0,0.029961638
1862.0,1862.0,0.025848778
