"scientificName","genus","specificEpithet","infraspecificEpithet","ID","occurrenceID","basisOfRecord","eventDate","year","month","day","institutionCode","recordedBy","country","county","stateProvince","locality","latitude","longitude","coordinateUncertaintyInMeters","informationWithheld","habitat","aggregator","accepted_name"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955588541","urn:catalog:UConn:CONN:00049555","PRESERVED_SPECIMEN","1898-08-20",1898,8,20,NA,"J.C. Buchheister","United States of America","Morris County","New Jersey","locality:  Port Morris, Roxbury, occurrenceRemarks: NA, verbatimLocality: NA",40.91,-74.69,20000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955555858","urn:catalog:UConn:CONN:00111443","PRESERVED_SPECIMEN","1895-05-07",1895,5,7,NA,"Wm. M. Van Sickle","United States of America","Cumberland","New Jersey","locality:  Mauricetown, occurrenceRemarks: NA, verbatimLocality: Mauricetown",39.29,-74.99,5000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955545048","urn:catalog:UConn:CONN:00108016","PRESERVED_SPECIMEN","1894-06-12",1894,6,12,NA,"E.H. Eames","United States of America","Burlington County","New Jersey","locality:  Chatsworth, occurrenceRemarks: NA, verbatimLocality: Chatsworth",39.82,-74.54,5000,NA,"Dry pine barrens, wet pine barrens, moist pine barrens (three specimens)","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955588540","urn:catalog:UConn:CONN:00049551","PRESERVED_SPECIMEN","1893-05",1893,5,NA,NA,"C.A. Gross","United States of America","Atlantic County","New Jersey","locality:  Landisville, occurrenceRemarks: NA, verbatimLocality: Near Landisville.",39.52,-74.94,20000,NA,"Low, wet ground.","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955543057","urn:catalog:UConn:CONN:00108017","PRESERVED_SPECIMEN","1892-05-22",1892,5,22,NA,"F.L. Lewton","United States of America","Atlantic County","New Jersey","locality:  Mays Landing, occurrenceRemarks: NA, verbatimLocality: Mays Landing",39.45,-74.73,4000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3865045418","73d81441-5527-42cd-8016-408db250da91","PRESERVED_SPECIMEN","1889-05",1889,5,NA,"PH","George M. Beringer","United States of America","Camden","New Jersey","locality:  Ancora, occurrenceRemarks: NA, verbatimLocality: NA",39.69,-74.84,1042,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955592538","urn:catalog:UConn:CONN:00049558","PRESERVED_SPECIMEN","1887-05",1887,5,NA,NA,"Henry Griswold Jesup","United States of America","Ocean County","New Jersey","locality:  Lakewood, occurrenceRemarks: NA, verbatimLocality: NA",40.08,-74.2,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3865048481","2fec59cf-7502-45b5-b678-09077c7a5a62","PRESERVED_SPECIMEN","1885-04",1885,4,NA,"PH","J. A. Ruth; H. F. Ruth","United States of America","Ocean","New Jersey","locality:  Toms River, occurrenceRemarks: NA, verbatimLocality: NA",39.95,-74.2,2209,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2859102425","9CC5E589-9F54-49D7-A839-34FE3B0B7D73","PRESERVED_SPECIMEN","1884-04",1884,4,NA,"CM","Treat, M.","United States of America","Cumberland","New Jersey","locality:  Vineland, occurrenceRemarks: NA, verbatimLocality: NA",39.49,-75.03,13849,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955592536","urn:catalog:UConn:CONN:00049550","PRESERVED_SPECIMEN","1884-05-03",1884,5,3,NA,"C.A. Gross","United States of America","Atlantic County","New Jersey","locality:  Pleasant Mills, Mullica, occurrenceRemarks: NA, verbatimLocality: NA",39.64,-74.66,20000,NA,"Low, wet places.","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3865311456","f572a642-e8f4-450b-abcb-6b0fe8ddab3c","PRESERVED_SPECIMEN","1883-05",1883,5,NA,"PH","Miss F. C. Prince","United States of America","Ocean","New Jersey","locality:  Lakewood, occurrenceRemarks: NA, verbatimLocality: NA",40.1,-74.22,3849,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955586495","urn:catalog:UConn:CONN:00049553","PRESERVED_SPECIMEN","1874-03",1874,3,NA,NA,NA,"United States of America","New Hanover County","North Carolina","locality:  Wilmington, occurrenceRemarks: NA, verbatimLocality: Wilmington",43.23,-77.94,20000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2859091414","C989EE4F-C792-41A5-A98A-4D75F013D5F7","PRESERVED_SPECIMEN",NA,NA,NA,NA,"CM","Seamans, W.","United States of America","None","New Jersey","locality:  no further locality, occurrenceRemarks: NA, verbatimLocality: NA",40.15,-74.53,149656,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5070666145","cb5b8f2f-066c-4889-8e08-799c57543379","PRESERVED_SPECIMEN",NA,NA,NA,NA,"IND","H. A. Green","United States of America","Camden","New Jersey","locality:  Atco, occurrenceRemarks: From Herb. A. H. Young, verbatimLocality: NA",39.77,-74.88,1600,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3865315478","6bdc3874-e7c9-43da-a072-c286eb5822b9","PRESERVED_SPECIMEN",NA,NA,NA,NA,"PH","Allena R. Slack","United States of America","Mercer","New Jersey","locality:  Trenton, occurrenceRemarks: NA, verbatimLocality: NA",40.22,-74.74,7064,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2885075311","48edd1c6-46ae-40c6-a81a-91f80eca21e7","PRESERVED_SPECIMEN",NA,NA,NA,NA,"NCSC",NA,"United States of America","Isle of Wight","Virginia","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",36.9,-76.71,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5172333682","a3642862-97b7-4bfc-9af2-963d8a89c963","PRESERVED_SPECIMEN",NA,NA,NA,NA,"NCSC","B.A. Sorrie","United States of America","Onslow","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",34.76,-77.5,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1990264483","f9242f78-441e-42a0-8888-c91bc976a7c7","PRESERVED_SPECIMEN",NA,NA,NA,NA,"NCSC",NA,"United States of America","Beaufort","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",35.48,-76.85,16000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1990264443","cb88f9e2-7656-4797-9dce-8f90325a8058","PRESERVED_SPECIMEN",NA,NA,NA,NA,"NCSC",NA,"United States of America","Carteret","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",34.84,-76.66,40000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1990264523","9438bd39-0c1f-4519-b327-7acd6b617072","PRESERVED_SPECIMEN",NA,NA,NA,NA,"NCSC",NA,"United States of America","Brunswick","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",34.13,-78.23,43000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1990264418","fb5a9b67-3666-4be9-bedd-202afc688866","PRESERVED_SPECIMEN",NA,NA,NA,NA,"NCSC",NA,"United States of America","Onslow","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",34.77,-77.44,22000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1990264449","cd131bc4-1778-4475-9189-eba738309f1e","PRESERVED_SPECIMEN",NA,NA,NA,NA,"NCSC",NA,"United States of America","Pender","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",34.57,-77.93,33000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1990265079","3c43f7a7-d9f1-41b0-8a42-43008ba1c571","PRESERVED_SPECIMEN",NA,NA,NA,NA,"NCSC",NA,"United States of America","Duplin","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",34.98,-77.96,32000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955588542","urn:catalog:UConn:CONN:00049559","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,"Unknown","United States of America",NA,"New Jersey","locality:  New Jersey, occurrenceRemarks: NA, verbatimLocality: New Jersey",40.07,-74.41,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955546008","urn:catalog:UConn:CONN:00108014","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,"W.W. Ashe","United States of America",NA,"North Carolina","locality:  Southeastern North Carolina, occurrenceRemarks: NA, verbatimLocality: Southeastern North Carolina",34.9,-77.71,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata var. barbulata","Pyxidanthera","barbulata","barbulata","5011558707","9c10e708-3043-4391-bca7-c29e723b2808","PRESERVED_SPECIMEN","1989-04-02",1989,4,2,"CCUH","De Sousa, G.W.","United States of America","Horry","South Carolina","locality:  Cartwheel Bay Area, southwest of Hwy 19 on County Road 44 + or - 1 mile between Stick Bay and Mossy Bay near intermittent wet area, occurrenceRemarks: NA, verbatimLocality: NA",34,-79,NA,NA,"Intermittent wet area; Wet area","GBIF","Pyxidanthera barbulata"
